30392,5410,41218,956123,2228,37533,2,170,173445,8,70.80,105.49,14.76,0.00,118.08,566.40,843.92,0.00,0.00,118.08,118.08,-448.32,2450920
72472,17767,42121,1087862,3556,28097,8,285,3381,70,38.07,59.76,22.70,0.00,1589.00,2664.90,4183.20,63.56,0.00,1589.00,1652.56,-1075.90,2450920
30392,7321,41218,956123,2228,37533,2,103,173445,63,2.74,2.84,1.16,0.00,73.08,172.62,178.92,2.19,0.00,73.08,75.27,-99.54,2450920
72472,10510,42121,1087862,3556,28097,8,114,3381,67,12.01,16.09,3.05,128.74,204.35,804.67,1078.03,0.75,128.74,75.61,76.36,-729.06,2450920
30392,15826,41218,956123,2228,37533,2,45,173445,15,36.34,66.13,45.62,0.00,684.30,545.10,991.95,27.37,0.00,684.30,711.67,139.20,2450920
72472,17918,42121,1087862,3556,28097,8,1,3381,72,29.05,54.03,37.82,0.00,2723.04,2091.60,3890.16,136.15,0.00,2723.04,2859.19,631.44,2450920
30392,4909,41218,956123,2228,37533,2,292,173445,45,81.65,129.00,50.31,2105.47,2263.95,3674.25,5805.00,1.58,2105.47,158.48,160.06,-3515.77,2450920
72472,6688,42121,1087862,3556,28097,8,213,3381,66,74.80,95.74,81.37,5155.60,5370.42,4936.80,6318.84,0.00,5155.60,214.82,214.82,-4721.98,2450920
30392,1876,41218,956123,2228,37533,2,167,173445,95,72.44,84.75,41.52,0.00,3944.40,6881.80,8051.25,78.88,0.00,3944.40,4023.28,-2937.40,2450920
72472,17575,42121,1087862,3556,28097,8,112,3381,56,96.53,127.41,73.89,0.00,4137.84,5405.68,7134.96,124.13,0.00,4137.84,4261.97,-1267.84,2450920
30392,2876,41218,956123,2228,37533,2,154,173445,27,52.02,59.82,29.91,153.43,807.57,1404.54,1615.14,13.08,153.43,654.14,667.22,-750.40,2450920
,9238,42121,1087862,,28097,8,267,3381,,,68.24,,411.22,652.74,1301.85,2251.92,,411.22,,,-1060.33,2450920
30392,15979,41218,956123,2228,37533,2,214,173445,89,11.62,19.75,7.11,0.00,632.79,1034.18,1757.75,56.95,0.00,632.79,689.74,-401.39,2450920
72472,8834,42121,1087862,3556,28097,8,154,3381,7,70.55,123.46,86.42,0.00,604.94,493.85,864.22,54.44,0.00,604.94,659.38,111.09,2450920
30392,517,41218,956123,2228,37533,2,216,173445,90,92.41,145.08,82.69,0.00,7442.10,8316.90,13057.20,595.36,0.00,7442.10,8037.46,-874.80,2450920
72472,7789,42121,1087862,3556,28097,8,195,3381,26,92.05,174.89,125.92,0.00,3273.92,2393.30,4547.14,163.69,0.00,3273.92,3437.61,880.62,2450920
30392,10568,41218,956123,2228,37533,2,175,173445,90,8.92,15.16,3.33,0.00,299.70,802.80,1364.40,17.98,0.00,299.70,317.68,-503.10,2450920
72472,9289,42121,1087862,3556,28097,8,290,3381,9,76.10,105.77,57.11,0.00,513.99,684.90,951.93,30.83,0.00,513.99,544.82,-170.91,2450920
30392,2872,41218,956123,2228,37533,2,82,173445,76,53.48,67.38,65.35,0.00,4966.60,4064.48,5120.88,0.00,0.00,4966.60,4966.60,902.12,2450920
72472,1819,42121,1087862,3556,28097,8,200,3381,4,56.44,58.69,45.19,41.57,180.76,225.76,234.76,9.74,41.57,139.19,148.93,-86.57,2450920
30392,10039,41218,956123,2228,37533,2,19,173445,46,16.70,26.88,7.25,0.00,333.50,768.20,1236.48,16.67,0.00,333.50,350.17,-434.70,2450920
72472,14804,42121,1087862,3556,28097,8,52,3381,1,35.18,65.78,15.12,0.00,15.12,35.18,65.78,0.75,0.00,15.12,15.87,-20.06,2450920
30392,3898,41218,956123,2228,37533,2,136,173445,82,53.59,65.91,57.34,0.00,4701.88,4394.38,5404.62,282.11,0.00,4701.88,4983.99,307.50,2450920
72472,6778,42121,1087862,3556,28097,8,42,3381,51,39.93,73.47,21.30,1010.25,1086.30,2036.43,3746.97,3.80,1010.25,76.05,79.85,-1960.38,2450920
30392,3062,41218,956123,2228,37533,2,141,173445,61,46.55,83.32,52.49,0.00,3201.89,2839.55,5082.52,256.15,0.00,3201.89,3458.04,362.34,2450920
34397,14702,1156,343803,2450,3897,4,240,5350,2,26.53,36.08,2.88,0.00,5.76,53.06,72.16,0.23,0.00,5.76,5.99,-47.30,2450920
30392,3956,41218,956123,2228,37533,2,11,173445,3,10.87,15.97,1.59,0.00,4.77,32.61,47.91,0.28,0.00,4.77,5.05,-27.84,2450920
34397,10424,1156,343803,2450,3897,4,150,5350,55,95.36,108.71,11.95,0.00,657.25,5244.80,5979.05,13.14,0.00,657.25,670.39,-4587.55,2450920
49012,2167,55829,1001773,3717,27308,10,95,173691,47,14.36,15.50,10.38,0.00,487.86,674.92,728.50,29.27,0.00,487.86,517.13,-187.06,2450920
34397,16195,1156,343803,2450,3897,4,226,5350,4,84.07,120.22,73.33,0.00,293.32,336.28,480.88,11.73,0.00,293.32,305.05,-42.96,2450920
49012,5648,55829,1001773,3717,27308,10,7,173691,40,65.69,97.87,35.23,0.00,1409.20,2627.60,3914.80,14.09,0.00,1409.20,1423.29,-1218.40,2450920
34397,6668,1156,343803,2450,3897,4,171,5350,37,66.07,78.62,3.14,0.00,116.18,2444.59,2908.94,0.00,0.00,116.18,116.18,-2328.41,2450920
49012,3704,55829,1001773,3717,27308,10,186,173691,78,18.54,36.70,18.71,0.00,1459.38,1446.12,2862.60,58.37,0.00,1459.38,1517.75,13.26,2450920
34397,10258,1156,343803,2450,3897,4,6,5350,24,17.65,29.29,22.55,0.00,541.20,423.60,702.96,48.70,0.00,541.20,589.90,117.60,2450920
,11630,,,,27308,,,173691,,,161.73,145.55,9881.38,,6181.64,,7.43,9881.38,743.77,,,2450920
34397,1861,1156,343803,2450,3897,4,294,5350,45,60.09,76.31,47.31,0.00,2128.95,2704.05,3433.95,63.86,0.00,2128.95,2192.81,-575.10,2450920
49012,4684,55829,1001773,3717,27308,10,127,173691,57,57.36,109.55,38.34,0.00,2185.38,3269.52,6244.35,21.85,0.00,2185.38,2207.23,-1084.14,2450920
34397,8107,1156,343803,2450,3897,4,217,5350,83,30.82,36.36,6.18,0.00,512.94,2558.06,3017.88,30.77,0.00,512.94,543.71,-2045.12,2450920
49012,17636,,,,27308,10,,173691,92,89.87,,,,,8268.04,12650.00,,,,3432.70,,2450920
34397,5944,1156,343803,2450,3897,4,20,5350,48,65.76,74.96,74.96,0.00,3598.08,3156.48,3598.08,71.96,0.00,3598.08,3670.04,441.60,2450920
