63408,5071,65279,1103467,4408,8996,1,210,1749,48,43.83,70.12,62.40,0.00,2995.20,2103.84,3365.76,179.71,0.00,2995.20,3174.91,891.36,2450929
63408,9061,65279,1103467,4408,8996,1,72,1749,53,66.74,79.42,7.14,0.00,378.42,3537.22,4209.26,11.35,0.00,378.42,389.77,-3158.80,2450929
63408,6031,65279,1103467,4408,8996,1,228,1749,59,7.16,7.87,5.90,191.45,348.10,422.44,464.33,7.83,191.45,156.65,164.48,-265.79,2450929
63408,6325,65279,1103467,4408,8996,1,96,1749,50,48.55,73.31,17.59,0.00,879.50,2427.50,3665.50,8.79,0.00,879.50,888.29,-1548.00,2450929
63408,11761,65279,1103467,4408,8996,1,253,1749,33,73.44,124.84,89.88,2461.81,2966.04,2423.52,4119.72,30.25,2461.81,504.23,534.48,-1919.29,2450929
63408,11677,65279,1103467,4408,8996,1,39,1749,58,53.70,103.10,40.20,0.00,2331.60,3114.60,5979.80,93.26,0.00,2331.60,2424.86,-783.00,2450929
63408,8150,65279,1103467,4408,8996,1,127,1749,41,25.54,35.24,29.95,0.00,1227.95,1047.14,1444.84,12.27,0.00,1227.95,1240.22,180.81,2450929
63408,13064,65279,1103467,4408,8996,1,31,1749,71,84.78,142.43,7.12,475.18,505.52,6019.38,10112.53,1.21,475.18,30.34,31.55,-5989.04,2450929
44873,12145,75255,953322,2142,30562,8,118,2397,87,11.25,14.06,1.26,0.00,109.62,978.75,1223.22,8.76,0.00,109.62,118.38,-869.13,2450929
44873,10862,75255,953322,2142,30562,8,296,2397,87,88.95,102.29,79.78,0.00,6940.86,7738.65,8899.23,555.26,0.00,6940.86,7496.12,-797.79,2450929
44873,14791,75255,953322,2142,30562,8,190,2397,99,68.53,128.83,106.92,0.00,10585.08,6784.47,12754.17,211.70,0.00,10585.08,10796.78,3800.61,2450929
44873,5305,75255,953322,2142,30562,8,192,2397,54,45.42,70.85,39.67,149.95,2142.18,2452.68,3825.90,0.00,149.95,1992.23,1992.23,-460.45,2450929
44873,14521,75255,953322,2142,30562,8,115,2397,36,47.06,86.59,32.90,0.00,1184.40,1694.16,3117.24,23.68,0.00,1184.40,1208.08,-509.76,2450929
44873,13166,75255,953322,2142,30562,8,160,2397,37,15.09,28.97,23.46,425.32,868.02,558.33,1071.89,26.56,425.32,442.70,469.26,-115.63,2450929
44873,3961,75255,953322,2142,30562,8,109,2397,97,9.17,16.96,4.24,333.13,411.28,889.49,1645.12,0.00,333.13,78.15,78.15,-811.34,2450929
44873,4828,75255,953322,2142,30562,8,5,2397,30,45.20,57.40,39.60,748.44,1188.00,1356.00,1722.00,4.39,748.44,439.56,443.95,-916.44,2450929
44873,472,75255,953322,2142,30562,8,189,2397,64,42.26,56.20,11.80,0.00,755.20,2704.64,3596.80,15.10,0.00,755.20,770.30,-1949.44,2450929
44873,15464,75255,953322,2142,30562,8,37,2397,94,31.71,35.83,27.94,0.00,2626.36,2980.74,3368.02,52.52,0.00,2626.36,2678.88,-354.38,2450929
44873,14996,75255,953322,2142,30562,8,169,2397,4,85.17,143.93,30.22,82.19,120.88,340.68,575.72,0.77,82.19,38.69,39.46,-301.99,2450929
44873,2326,75255,,2142,30562,8,106,2397,77,93.13,,70.03,0.00,5392.31,7171.01,,,0.00,,5554.07,,2450929
44873,5563,75255,953322,2142,30562,8,296,2397,78,36.99,71.39,71.39,0.00,5568.42,2885.22,5568.42,501.15,0.00,5568.42,6069.57,2683.20,2450929
44873,13525,75255,953322,2142,30562,8,9,2397,46,68.39,104.63,50.22,0.00,2310.12,3145.94,4812.98,184.80,0.00,2310.12,2494.92,-835.82,2450929
64457,7657,13424,859852,6280,6355,8,132,6131,87,90.86,151.73,60.69,0.00,5280.03,7904.82,13200.51,105.60,0.00,5280.03,5385.63,-2624.79,2450929
64457,15439,13424,859852,6280,6355,8,233,6131,58,42.20,79.75,61.40,0.00,3561.20,2447.60,4625.50,213.67,0.00,3561.20,3774.87,1113.60,2450929
64457,14557,13424,859852,6280,6355,8,186,6131,71,33.24,60.16,42.71,181.94,3032.41,2360.04,4271.36,142.52,181.94,2850.47,2992.99,490.43,2450929
64457,12058,13424,859852,6280,6355,8,62,6131,92,57.07,113.56,52.23,0.00,4805.16,5250.44,10447.52,192.20,0.00,4805.16,4997.36,-445.28,2450929
64457,14150,13424,859852,6280,6355,8,238,6131,6,96.25,104.91,44.06,0.00,264.36,577.50,629.46,7.93,0.00,264.36,272.29,-313.14,2450929
64457,10183,13424,859852,6280,6355,8,237,6131,3,84.19,116.18,54.60,16.38,163.80,252.57,348.54,7.37,16.38,147.42,154.79,-105.15,2450929
64457,6692,13424,859852,6280,6355,8,221,6131,51,98.26,104.15,77.07,0.00,3930.57,5011.26,5311.65,314.44,0.00,3930.57,4245.01,-1080.69,2450929
64457,10592,13424,859852,6280,6355,8,260,6131,69,66.23,130.47,79.58,3020.06,5491.02,4569.87,9002.43,123.54,3020.06,2470.96,2594.50,-2098.91,2450929
64457,685,13424,859852,6280,6355,8,10,6131,75,63.08,68.75,37.81,0.00,2835.75,4731.00,5156.25,226.86,0.00,2835.75,3062.61,-1895.25,2450929
64457,10486,13424,859852,6280,6355,8,36,6131,64,60.26,119.91,98.32,0.00,6292.48,3856.64,7674.24,566.32,0.00,6292.48,6858.80,2435.84,2450929
64457,8707,13424,859852,6280,6355,8,244,6131,81,65.96,121.36,82.52,4812.56,6684.12,5342.76,9830.16,112.29,4812.56,1871.56,1983.85,-3471.20,2450929
64457,272,13424,859852,6280,6355,8,218,6131,9,57.08,69.63,20.19,156.27,181.71,513.72,626.67,1.78,156.27,25.44,27.22,-488.28,2450929
64457,9356,13424,859852,6280,6355,8,159,6131,55,30.42,42.28,42.28,0.00,2325.40,1673.10,2325.40,139.52,0.00,2325.40,2464.92,652.30,2450929
33795,13178,10917,652091,2065,22086,7,163,8863,58,17.57,32.32,27.79,0.00,1611.82,1019.06,1874.56,64.47,0.00,1611.82,1676.29,592.76,2450929
33795,14437,10917,652091,2065,22086,7,280,8863,84,14.61,20.74,15.76,0.00,1323.84,1227.24,1742.16,105.90,0.00,1323.84,1429.74,96.60,2450929
33795,13154,10917,652091,2065,22086,7,246,8863,100,71.27,84.81,55.12,0.00,5512.00,7127.00,8481.00,385.84,0.00,5512.00,5897.84,-1615.00,2450929
33795,13670,10917,652091,2065,22086,7,8,8863,15,72.27,108.40,33.60,0.00,504.00,1084.05,1626.00,40.32,0.00,504.00,544.32,-580.05,2450929
33795,13039,10917,652091,2065,22086,7,9,8863,25,15.93,27.87,18.39,0.00,459.75,398.25,696.75,18.39,0.00,459.75,478.14,61.50,2450929
33795,15152,10917,652091,2065,22086,7,93,8863,32,57.66,68.61,39.79,420.18,1273.28,1845.12,2195.52,17.06,420.18,853.10,870.16,-992.02,2450929
33795,16358,10917,652091,2065,22086,7,254,8863,18,93.14,97.79,7.82,0.00,140.76,1676.52,1760.22,5.63,0.00,140.76,146.39,-1535.76,2450929
33795,496,10917,652091,2065,22086,7,276,8863,50,31.55,59.31,40.33,0.00,2016.50,1577.50,2965.50,161.32,0.00,2016.50,2177.82,439.00,2450929
33795,16459,10917,652091,2065,22086,7,88,8863,53,40.47,55.44,51.00,0.00,2703.00,2144.91,2938.32,216.24,0.00,2703.00,2919.24,558.09,2450929
33795,6974,10917,652091,2065,22086,7,17,8863,16,38.91,64.59,59.42,817.61,950.72,622.56,1033.44,9.31,817.61,133.11,142.42,-489.45,2450929
68889,13610,32852,54156,1060,2811,4,37,10567,5,73.34,104.14,22.91,0.00,114.55,366.70,520.70,9.16,0.00,114.55,123.71,-252.15,2450929
68889,9854,32852,54156,1060,2811,4,19,10567,17,94.73,104.20,34.38,0.00,584.46,1610.41,1771.40,11.68,0.00,584.46,596.14,-1025.95,2450929
68889,11792,32852,54156,1060,2811,4,252,10567,72,86.79,173.58,144.07,0.00,10373.04,6248.88,12497.76,103.73,0.00,10373.04,10476.77,4124.16,2450929
68889,871,32852,54156,1060,2811,4,291,10567,78,12.42,20.49,16.18,0.00,1262.04,968.76,1598.22,88.34,0.00,1262.04,1350.38,293.28,2450929
68889,12133,32852,54156,1060,2811,4,146,10567,98,85.86,132.22,103.13,0.00,10106.74,8414.28,12957.56,0.00,0.00,10106.74,10106.74,1692.46,2450929
68889,7730,32852,54156,1060,2811,4,59,10567,73,91.13,148.54,77.24,4285.27,5638.52,6652.49,10843.42,108.26,4285.27,1353.25,1461.51,-5299.24,2450929
68889,12638,32852,54156,1060,2811,4,196,10567,91,65.01,76.71,60.60,0.00,5514.60,5915.91,6980.61,441.16,0.00,5514.60,5955.76,-401.31,2450929
68889,3952,32852,54156,1060,2811,4,257,10567,41,11.20,12.88,3.47,0.00,142.27,459.20,528.08,2.84,0.00,142.27,145.11,-316.93,2450929
51271,4714,41113,1364866,3819,32772,4,56,18328,79,69.22,75.44,14.33,0.00,1132.07,5468.38,5959.76,0.00,0.00,1132.07,1132.07,-4336.31,2450929
51271,8935,41113,1364866,3819,32772,4,252,18328,96,29.98,40.47,20.23,0.00,1942.08,2878.08,3885.12,97.10,0.00,1942.08,2039.18,-936.00,2450929
51271,17197,41113,1364866,3819,32772,4,99,18328,93,93.90,141.78,117.67,1422.63,10943.31,8732.70,13185.54,856.86,1422.63,9520.68,10377.54,787.98,2450929
51271,253,41113,1364866,3819,32772,4,193,18328,12,44.28,50.03,3.00,10.80,36.00,531.36,600.36,1.00,10.80,25.20,26.20,-506.16,2450929
51271,9358,41113,1364866,3819,32772,4,89,18328,32,2.90,4.26,1.36,0.00,43.52,92.80,136.32,1.74,0.00,43.52,45.26,-49.28,2450929
51271,11570,41113,1364866,3819,32772,4,285,18328,33,4.77,8.34,2.25,0.00,74.25,157.41,275.22,2.22,0.00,74.25,76.47,-83.16,2450929
51271,2875,41113,1364866,3819,32772,4,123,18328,37,99.09,183.31,120.98,1745.74,4476.26,3666.33,6782.47,54.61,1745.74,2730.52,2785.13,-935.81,2450929
51271,8929,41113,1364866,3819,32772,4,274,18328,100,18.94,19.50,10.72,0.00,1072.00,1894.00,1950.00,10.72,0.00,1072.00,1082.72,-822.00,2450929
51271,3698,41113,1364866,3819,32772,4,68,18328,67,85.79,149.27,29.85,0.00,1999.95,5747.93,10001.09,39.99,0.00,1999.95,2039.94,-3747.98,2450929
51271,646,41113,1364866,3819,32772,4,217,18328,53,21.09,40.91,6.13,0.00,324.89,1117.77,2168.23,16.24,0.00,324.89,341.13,-792.88,2450929
