37338,2451073,10051,86599,1437837,6322,47607,49329,802036,6215,39853,13,13,7,2,247,2540,87,2.64,4.67,4.57,8.70,397.59,229.68,406.29,19.87,0.00,105.27,397.59,417.46,502.86,522.73,167.91,2450992
37338,2451062,10525,86599,1437837,6322,47607,49329,802036,6215,39853,20,28,19,3,94,2540,15,75.13,127.72,79.18,728.10,1187.70,1126.95,1915.80,83.13,0.00,574.65,1187.70,1270.83,1762.35,1845.48,60.75,2450992
37338,2451066,13429,86599,1437837,6322,47607,49329,802036,6215,39853,34,8,19,1,123,2540,93,9.75,18.33,11.54,631.47,1073.22,906.75,1704.69,96.58,0.00,0.00,1073.22,1169.80,1073.22,1169.80,166.47,2450992
37338,2451007,6344,86599,1437837,6322,47607,49329,802036,6215,39853,4,8,7,1,138,2540,48,1.34,3.49,1.71,85.44,82.08,64.32,167.52,0.00,0.00,51.84,82.08,82.08,133.92,133.92,17.76,2450992
37338,2451028,14152,86599,1437837,6322,47607,49329,802036,6215,39853,26,10,15,2,79,2540,92,46.65,125.48,57.72,6233.92,5310.24,4291.80,11544.16,477.92,0.00,0.00,5310.24,5788.16,5310.24,5788.16,1018.44,2450992
37338,2451111,10489,86599,1437837,6322,47607,49329,802036,6215,39853,56,14,20,4,148,2540,46,32.87,46.67,28.46,837.66,1309.16,1512.02,2146.82,117.82,0.00,42.78,1309.16,1426.98,1351.94,1469.76,-202.86,2450992
37338,2451025,15920,86599,1437837,6322,47607,49329,802036,6215,39853,52,13,7,2,134,2540,44,37.62,70.34,66.11,186.12,2908.84,1655.28,3094.96,45.37,1774.39,1175.68,1134.45,1179.82,2310.13,2355.50,-520.83,2450992
37338,2451079,17494,86599,1437837,6322,47607,49329,802036,6215,39853,1,10,1,1,51,2540,61,11.99,28.89,1.44,1674.45,87.84,731.39,1762.29,3.51,0.00,87.84,87.84,91.35,175.68,179.19,-643.55,2450992
34456,2450993,13711,54300,1506154,6008,33462,29247,1105088,7024,5678,49,8,15,5,275,2905,28,16.38,31.77,16.83,418.32,471.24,458.64,889.56,14.13,0.00,231.28,471.24,485.37,702.52,716.65,12.60,2450992
34456,2451024,11756,54300,1506154,6008,33462,29247,1105088,7024,5678,20,14,15,5,52,2905,38,22.44,65.97,62.01,150.48,2356.38,852.72,2506.86,188.51,0.00,551.38,2356.38,2544.89,2907.76,3096.27,1503.66,2450992
34456,2451024,8,54300,1506154,6008,33462,29247,1105088,7024,5678,34,4,11,1,11,2905,99,48.57,119.48,115.89,355.41,11473.11,4808.43,11828.52,803.11,0.00,2957.13,11473.11,12276.22,14430.24,15233.35,6664.68,2450992
34456,2451004,13747,54300,1506154,6008,33462,29247,1105088,7024,5678,28,28,2,4,6,2905,99,31.22,83.66,78.64,496.98,7785.36,3090.78,8282.34,622.82,0.00,2732.40,7785.36,8408.18,10517.76,11140.58,4694.58,2450992
34456,2451105,3901,54300,1506154,6008,33462,29247,1105088,7024,5678,19,8,20,5,140,2905,18,71.88,191.91,53.73,2487.24,967.14,1293.84,3454.38,29.01,0.00,1312.56,967.14,996.15,2279.70,2308.71,-326.70,2450992
34456,2451028,1993,54300,1506154,6008,33462,29247,1105088,7024,5678,2,16,6,1,143,2905,41,68.01,136.70,72.45,2634.25,2970.45,2788.41,5604.70,267.34,0.00,1512.90,2970.45,3237.79,4483.35,4750.69,182.04,2450992
34456,2450997,5240,54300,1506154,6008,33462,29247,1105088,7024,5678,16,20,3,5,167,2905,64,42.74,78.21,25.02,3404.16,1601.28,2735.36,5005.44,64.05,0.00,1551.36,1601.28,1665.33,3152.64,3216.69,-1134.08,2450992
34456,2451046,11398,54300,1506154,6008,33462,29247,1105088,7024,5678,37,13,8,1,17,2905,68,76.32,114.48,72.12,2880.48,4904.16,5189.76,7784.64,294.24,0.00,2490.84,4904.16,5198.40,7395.00,7689.24,-285.60,2450992
34456,2451081,17239,54300,1506154,6008,33462,29247,1105088,7024,5678,37,4,17,1,82,2905,26,33.91,64.76,31.73,858.78,824.98,881.66,1683.76,65.99,0.00,420.94,824.98,890.97,1245.92,1311.91,-56.68,2450992
34456,2451084,2317,54300,1506154,6008,33462,29247,1105088,7024,5678,38,2,7,2,264,2905,61,47.81,79.36,73.80,339.16,4501.80,2916.41,4840.96,315.12,0.00,1887.95,4501.80,4816.92,6389.75,6704.87,1585.39,2450992
34456,2451055,8864,54300,1506154,6008,33462,29247,1105088,7024,5678,26,25,19,3,197,2905,32,28.96,83.11,6.64,2447.04,212.48,926.72,2659.52,18.74,4.24,611.52,208.24,226.98,819.76,838.50,-718.48,2450992
34456,2451072,11984,54300,1506154,6008,33462,29247,1105088,7024,5678,58,19,20,5,17,2905,66,40.19,75.55,72.52,199.98,4786.32,2652.54,4986.30,430.76,0.00,896.94,4786.32,5217.08,5683.26,6114.02,2133.78,2450992
34456,2451047,17440,54300,1506154,6008,33462,29247,1105088,7024,5678,8,10,7,3,39,2905,87,66.49,121.67,35.28,7515.93,3069.36,5784.63,10585.29,61.38,0.00,317.55,3069.36,3130.74,3386.91,3448.29,-2715.27,2450992
34456,2451009,14704,54300,1506154,6008,33462,29247,1105088,7024,5678,19,7,18,5,279,2905,66,29.85,69.55,53.55,1056.00,3534.30,1970.10,4590.30,184.49,1484.40,1836.12,2049.90,2234.39,3886.02,4070.51,79.80,2450992
34456,2451011,4970,54300,1506154,6008,33462,29247,1105088,7024,5678,46,7,17,2,260,2905,92,70.47,137.41,104.43,3034.16,9607.56,6483.24,12641.72,0.00,7974.27,3665.28,1633.29,1633.29,5298.57,5298.57,-4849.95,2450992
41164,2451041,1490,36493,388266,4392,26165,55953,351641,1437,39963,10,25,20,2,34,3322,67,95.39,96.34,64.54,2130.60,4324.18,6391.13,6454.78,389.17,0.00,2194.25,4324.18,4713.35,6518.43,6907.60,-2066.95,2450992
41164,2451039,4654,36493,388266,4392,26165,55953,351641,1437,39963,16,2,8,1,94,3322,84,26.16,40.80,22.84,1508.64,1918.56,2197.44,3427.20,153.48,0.00,616.56,1918.56,2072.04,2535.12,2688.60,-278.88,2450992
41164,2451097,17528,36493,388266,4392,26165,55953,351641,1437,39963,14,14,18,3,218,3322,21,10.01,25.92,24.36,32.76,511.56,210.21,544.32,5.11,0.00,119.70,511.56,516.67,631.26,636.37,301.35,2450992
41164,2451107,13477,36493,388266,4392,26165,55953,351641,1437,39963,50,28,4,3,109,3322,62,93.17,169.56,74.60,5887.52,4625.20,5776.54,10512.72,0.00,0.00,3889.26,4625.20,4625.20,8514.46,8514.46,-1151.34,2450992
41164,2451099,7970,36493,388266,4392,26165,55953,351641,1437,39963,13,10,15,4,183,3322,84,86.08,198.84,63.62,11358.48,5344.08,7230.72,16702.56,213.76,0.00,4008.48,5344.08,5557.84,9352.56,9566.32,-1886.64,2450992
41164,2451005,10000,36493,388266,4392,26165,55953,351641,1437,39963,2,2,9,1,136,3322,17,23.51,59.24,2.36,966.96,40.12,399.67,1007.08,2.40,0.00,352.41,40.12,42.52,392.53,394.93,-359.55,2450992
41164,2451072,4930,36493,388266,4392,26165,55953,351641,1437,39963,10,10,6,4,179,3322,5,82.75,183.70,38.57,725.65,192.85,413.75,918.50,1.92,0.00,238.80,192.85,194.77,431.65,433.57,-220.90,2450992
41164,2451029,8468,36493,388266,4392,26165,55953,351641,1437,39963,52,26,1,1,268,3322,99,42.35,94.86,72.09,2254.23,7136.91,4192.65,9391.14,499.58,0.00,2347.29,7136.91,7636.49,9484.20,9983.78,2944.26,2450992
41164,2451026,376,36493,388266,4392,26165,55953,351641,1437,39963,56,25,4,3,279,3322,27,61.44,82.32,39.51,1155.87,1066.77,1658.88,2222.64,50.35,437.37,733.32,629.40,679.75,1362.72,1413.07,-1029.48,2450992
41164,2451054,650,36493,388266,4392,26165,55953,351641,1437,39963,56,19,1,2,133,3322,3,93.17,154.66,17.01,412.95,51.03,279.51,463.98,4.08,0.00,190.23,51.03,55.11,241.26,245.34,-228.48,2450992
41164,2451014,3343,36493,388266,4392,26165,55953,351641,1437,39963,4,20,6,4,132,3322,43,73.30,95.29,72.42,983.41,3114.06,3151.90,4097.47,155.70,0.00,737.45,3114.06,3269.76,3851.51,4007.21,-37.84,2450992
67336,2451091,2359,30606,1857783,1313,7243,68755,750892,5927,31857,38,19,7,2,257,5494,43,6.05,15.60,9.04,282.08,388.72,260.15,670.80,5.75,101.06,294.98,287.66,293.41,582.64,588.39,27.51,2450992
67336,2451004,1531,30606,1857783,1313,7243,68755,750892,5927,31857,44,7,5,3,104,5494,99,15.69,42.51,21.68,2062.17,2146.32,1553.31,4208.49,0.00,0.00,1514.70,2146.32,2146.32,3661.02,3661.02,593.01,2450992
67336,2451022,10736,30606,1857783,1313,7243,68755,750892,5927,31857,44,26,8,4,40,5494,12,55.56,106.67,20.26,1036.92,243.12,666.72,1280.04,12.15,0.00,115.20,243.12,255.27,358.32,370.47,-423.60,2450992
