53533,2452487,59599,1770777,4355,42333,59599,1770777,4355,42333,3,8244,14,4,9342,289,134467,62,42.60,55.38,19.93,2197.90,1235.66,2641.20,3433.56,46.95,296.55,1373.30,939.11,986.06,2312.41,2359.36,-1702.09,2452409
53533,2452436,59599,1770777,4355,42333,59599,1770777,4355,42333,3,8221,4,1,5739,60,134467,99,35.52,51.85,6.22,4517.37,615.78,3516.48,5133.15,43.10,0.00,1693.89,615.78,658.88,2309.67,2352.77,-2900.70,2452409
53533,2452424,59599,1770777,4355,42333,59599,1770777,4355,42333,3,7884,7,2,3075,107,134467,32,73.80,167.52,20.10,4717.44,643.20,2361.60,5360.64,6.43,0.00,2197.76,643.20,649.63,2840.96,2847.39,-1718.40,2452409
53533,2452433,59599,1770777,4355,42333,59599,1770777,4355,42333,3,7908,1,3,7299,240,134467,68,26.76,44.95,0.00,3056.60,0.00,1819.68,3056.60,0.00,0.00,611.32,0.00,0.00,611.32,611.32,-1819.68,2452409
53533,2452496,59599,1770777,4355,42333,59599,1770777,4355,42333,3,7953,9,1,7935,230,134467,93,79.10,213.57,104.64,10130.49,9731.52,7356.30,19862.01,486.57,0.00,8937.30,9731.52,10218.09,18668.82,19155.39,2375.22,2452409
53533,2452423,59599,1770777,4355,42333,59599,1770777,4355,42333,3,7868,19,5,7968,89,134467,57,21.76,29.37,15.56,787.17,886.92,1240.32,1674.09,0.00,0.00,0.00,886.92,886.92,886.92,886.92,-353.40,2452409
53533,2452471,59599,1770777,4355,42333,59599,1770777,4355,42333,3,8225,6,4,10615,21,134467,92,53.70,98.27,86.47,1085.60,7955.24,4940.40,9040.84,311.84,159.10,4429.80,7796.14,8107.98,12225.94,12537.78,2855.74,2452409
53533,2452422,59599,1770777,4355,42333,59599,1770777,4355,42333,3,7833,20,4,9769,99,134467,31,11.48,12.39,2.60,303.49,80.60,355.88,384.09,2.41,0.00,88.04,80.60,83.01,168.64,171.05,-275.28,2452409
39131,2452495,77650,1227622,441,18860,77650,1227622,441,18860,1,7964,13,4,36,214,134468,63,65.88,179.85,23.38,9857.61,1472.94,4150.44,11330.55,44.18,0.00,3512.25,1472.94,1517.12,4985.19,5029.37,-2677.50,2452409
39131,2452419,77650,1227622,441,18860,77650,1227622,441,18860,1,7838,14,3,6685,289,134468,53,7.45,16.31,12.55,199.28,665.15,394.85,864.43,20.22,159.63,397.50,505.52,525.74,903.02,923.24,110.67,2452409
39131,2452459,77650,1227622,441,18860,77650,1227622,441,18860,1,7802,5,2,7429,178,134468,20,53.30,84.74,38.98,915.20,779.60,1066.00,1694.80,7.79,0.00,372.80,779.60,787.39,1152.40,1160.19,-286.40,2452409
39131,2452463,77650,1227622,441,18860,77650,1227622,441,18860,1,8214,7,1,5691,166,134468,10,18.04,41.31,8.26,330.50,82.60,180.40,413.10,0.56,26.43,95.00,56.17,56.73,151.17,151.73,-124.23,2452409
39131,2452477,77650,1227622,441,18860,77650,1227622,441,18860,1,7877,6,1,6279,8,134468,31,35.97,91.36,74.00,538.16,2294.00,1115.07,2832.16,0.00,0.00,877.92,2294.00,2294.00,3171.92,3171.92,1178.93,2452409
39131,2452489,77650,1227622,441,18860,77650,1227622,441,18860,1,7818,16,4,15883,3,134468,74,83.42,95.09,66.56,2111.22,4925.44,6173.08,7036.66,0.00,0.00,70.30,4925.44,4925.44,4995.74,4995.74,-1247.64,2452409
57912,2452448,4689,50802,6962,33875,4689,50802,6962,33875,1,7883,19,2,11973,53,134469,88,10.54,14.12,9.74,385.44,857.12,927.52,1242.56,51.42,0.00,136.40,857.12,908.54,993.52,1044.94,-70.40,2452409
57912,2452462,4689,50802,6962,33875,4689,50802,6962,33875,1,7791,13,3,9949,146,134469,38,26.43,54.97,11.54,1650.34,438.52,1004.34,2088.86,39.46,0.00,271.32,438.52,477.98,709.84,749.30,-565.82,2452409
57912,2452433,4689,50802,6962,33875,4689,50802,6962,33875,1,7855,18,3,9393,245,134469,14,84.25,228.31,98.17,1821.96,1374.38,1179.50,3196.34,27.48,0.00,1310.40,1374.38,1401.86,2684.78,2712.26,194.88,2452409
57912,2452448,4689,50802,6962,33875,4689,50802,6962,33875,1,7851,15,5,10185,242,134469,26,27.32,28.41,17.33,288.08,450.58,710.32,738.66,31.54,0.00,332.28,450.58,482.12,782.86,814.40,-259.74,2452409
57912,2452421,4689,50802,6962,33875,4689,50802,6962,33875,1,7873,2,5,2418,63,134469,96,27.07,81.21,54.41,2572.80,5223.36,2598.72,7796.16,104.46,0.00,700.80,5223.36,5327.82,5924.16,6028.62,2624.64,2452409
57912,2452484,4689,50802,6962,33875,4689,50802,6962,33875,1,7935,2,3,793,103,134469,37,77.48,93.75,55.31,1422.28,2046.47,2866.76,3468.75,0.00,0.00,1110.00,2046.47,2046.47,3156.47,3156.47,-820.29,2452409
57912,2452454,4689,50802,6962,33875,4689,50802,6962,33875,1,7854,12,1,16392,277,134469,90,32.10,49.43,47.94,134.10,4314.60,2889.00,4448.70,172.58,0.00,1734.30,4314.60,4487.18,6048.90,6221.48,1425.60,2452409
57912,2452479,4689,50802,6962,33875,4689,50802,6962,33875,1,7834,20,4,4374,2,134469,83,64.71,175.36,140.28,2911.64,11643.24,5370.93,14554.88,279.43,6054.48,5676.37,5588.76,5868.19,11265.13,11544.56,217.83,2452409
57912,2452488,4689,50802,6962,33875,4689,50802,6962,33875,1,7963,6,5,17719,118,134469,94,31.75,56.83,56.26,53.58,5288.44,2984.50,5342.02,211.53,0.00,52.64,5288.44,5499.97,5341.08,5552.61,2303.94,2452409
57912,2452452,4689,50802,6962,33875,4689,50802,6962,33875,1,7779,9,5,14073,300,134469,52,47.01,77.56,17.83,3105.96,927.16,2444.52,4033.12,55.62,0.00,1371.24,927.16,982.78,2298.40,2354.02,-1517.36,2452409
57912,2452431,4689,50802,6962,33875,4689,50802,6962,33875,1,7801,3,5,2479,12,134469,75,35.43,99.91,95.91,300.00,7193.25,2657.25,7493.25,431.59,0.00,2247.75,7193.25,7624.84,9441.00,9872.59,4536.00,2452409
57912,2452417,4689,50802,6962,33875,4689,50802,6962,33875,1,7914,10,4,2643,135,134469,63,4.67,13.82,0.00,870.66,0.00,294.21,870.66,0.00,0.00,226.17,0.00,0.00,226.17,226.17,-294.21,2452409
69029,2452432,19208,1465036,5264,41092,19208,1465036,5264,41092,3,7884,13,1,10278,195,134470,25,49.90,131.73,39.51,2305.50,987.75,1247.50,3293.25,59.26,0.00,1416.00,987.75,1047.01,2403.75,2463.01,-259.75,2452409
69029,2452420,19208,1465036,5264,41092,19208,1465036,5264,41092,3,7976,16,4,4506,119,134470,30,76.23,110.53,6.63,3117.00,198.90,2286.90,3315.90,15.91,0.00,563.70,198.90,214.81,762.60,778.51,-2088.00,2452409
