76001,2452404,34663,102503,1896,44136,98417,977416,3209,34649,3,7825,10,3,4110,22,131458,79,5.24,13.20,10.16,240.16,802.64,413.96,1042.80,16.05,0.00,41.08,802.64,818.69,843.72,859.77,388.68,2452350
76001,2452439,34663,102503,1896,44136,98417,977416,3209,34649,3,7865,13,5,3187,201,131458,60,95.76,152.25,150.72,91.80,9043.20,5745.60,9135.00,633.02,0.00,182.40,9043.20,9676.22,9225.60,9858.62,3297.60,2452350
76001,2452439,34663,102503,1896,44136,98417,977416,3209,34649,3,7864,8,1,13548,32,131458,64,72.29,162.65,161.02,104.32,10305.28,4626.56,10409.60,309.15,0.00,2914.56,10305.28,10614.43,13219.84,13528.99,5678.72,2452350
76001,2452367,34663,102503,1896,44136,98417,977416,3209,34649,3,7843,15,1,11916,285,131458,39,17.10,41.55,13.29,1102.14,518.31,666.90,1620.45,46.64,0.00,615.42,518.31,564.95,1133.73,1180.37,-148.59,2452350
76001,2452362,34663,102503,1896,44136,98417,977416,3209,34649,3,7845,18,3,13995,208,131458,50,93.87,175.53,133.40,2106.50,6670.00,4693.50,8776.50,600.30,0.00,4388.00,6670.00,7270.30,11058.00,11658.30,1976.50,2452350
76001,2452374,34663,102503,1896,44136,98417,977416,3209,34649,3,8073,5,1,8922,106,131458,58,82.52,153.48,150.41,178.06,8723.78,4786.16,8901.84,310.56,959.61,355.54,7764.17,8074.73,8119.71,8430.27,2978.01,2452350
76001,2452353,34663,102503,1896,44136,98417,977416,3209,34649,3,7849,2,3,63,39,131458,36,17.73,51.23,22.54,1032.84,811.44,638.28,1844.28,56.80,0.00,552.96,811.44,868.24,1364.40,1421.20,173.16,2452350
76001,2452417,34663,102503,1896,44136,98417,977416,3209,34649,3,7822,1,3,13869,164,131458,94,22.69,22.69,8.62,1322.58,810.28,2132.86,2132.86,16.20,0.00,553.66,810.28,826.48,1363.94,1380.14,-1322.58,2452350
6283,2452376,23227,1516169,7158,48100,23227,1516169,7158,48100,6,7874,20,4,1435,266,131459,14,7.34,21.21,11.66,133.70,163.24,102.76,296.94,11.42,0.00,145.46,163.24,174.66,308.70,320.12,60.48,2452350
6283,2452354,23227,1516169,7158,48100,23227,1516169,7158,48100,6,8004,20,1,2409,209,131459,74,55.15,146.69,112.95,2496.76,8358.30,4081.10,10855.06,752.24,0.00,325.60,8358.30,9110.54,8683.90,9436.14,4277.20,2452350
