81677,2451970,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5875,5,1,9981,246,98240,10,37.29,80.54,16.91,636.30,169.10,372.90,805.40,0.00,0.00,56.30,169.10,169.10,225.40,225.40,-203.80,2451958
81677,2452044,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5874,1,1,1099,239,98240,80,94.85,281.70,104.22,14198.40,8337.60,7588.00,22536.00,166.75,0.00,10816.80,8337.60,8504.35,19154.40,19321.15,749.60,2451958
81677,2452030,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5885,8,1,16715,51,98240,76,98.32,260.54,148.50,8515.04,11286.00,7472.32,19801.04,521.41,3837.24,7325.64,7448.76,7970.17,14774.40,15295.81,-23.56,2451958
81677,2451961,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5862,8,4,16025,295,98240,76,18.48,48.60,26.24,1699.36,1994.24,1404.48,3693.60,139.59,0.00,554.04,1994.24,2133.83,2548.28,2687.87,589.76,2451958
81677,2452002,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5888,13,3,3849,281,98240,67,1.80,5.04,2.52,168.84,168.84,120.60,337.68,5.06,0.00,53.60,168.84,173.90,222.44,227.50,48.24,2451958
81677,2452031,91955,1645555,7155,39908,91955,1645555,7155,39908,5,6001,15,3,11563,189,98240,98,11.52,19.00,15.58,335.16,1526.84,1128.96,1862.00,106.87,0.00,18.62,1526.84,1633.71,1545.46,1652.33,397.88,2451958
81677,2452042,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5924,1,4,3489,19,98240,61,76.84,117.56,12.93,6382.43,788.73,4687.24,7171.16,31.54,0.00,932.08,788.73,820.27,1720.81,1752.35,-3898.51,2451958
81677,2451963,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5843,14,2,8531,81,98240,93,22.04,60.61,52.73,732.84,4903.89,2049.72,5636.73,441.35,0.00,225.06,4903.89,5345.24,5128.95,5570.30,2854.17,2451958
81677,2451999,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5872,13,4,11643,222,98240,58,38.44,92.64,49.09,2525.90,2847.22,2229.52,5373.12,8.54,2704.85,1665.18,142.37,150.91,1807.55,1816.09,-2087.15,2451958
81677,2452046,91955,1645555,7155,39908,91955,1645555,7155,39908,5,6018,13,3,11177,239,98240,13,19.65,55.60,7.78,621.66,101.14,255.45,722.80,8.09,0.00,209.56,101.14,109.23,310.70,318.79,-154.31,2451958
81677,2451983,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5868,4,1,9219,270,98240,77,96.69,127.63,81.68,3538.15,6289.36,7445.13,9827.51,62.89,0.00,2947.56,6289.36,6352.25,9236.92,9299.81,-1155.77,2451958
81677,2452012,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5848,9,2,1435,259,98240,4,86.11,175.66,158.09,70.28,632.36,344.44,702.64,25.29,0.00,84.28,632.36,657.65,716.64,741.93,287.92,2451958
81677,2452024,91955,1645555,7155,39908,91955,1645555,7155,39908,5,5833,6,4,2409,105,98240,72,65.06,159.39,15.93,10329.12,1146.96,4684.32,11476.08,22.93,0.00,3557.52,1146.96,1169.89,4704.48,4727.41,-3537.36,2451958
49569,2451964,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5951,4,4,16451,257,98241,9,6.43,18.77,17.45,11.88,157.05,57.87,168.93,1.57,0.00,18.54,157.05,158.62,175.59,177.16,99.18,2451958
49569,2452014,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5893,2,4,14203,103,98241,51,67.02,74.39,34.21,2049.18,1744.71,3418.02,3793.89,17.44,0.00,1554.99,1744.71,1762.15,3299.70,3317.14,-1673.31,2451958
49569,2452036,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5921,14,2,7319,46,98241,11,64.16,182.21,51.01,1443.20,561.11,705.76,2004.31,0.00,0.00,340.67,561.11,561.11,901.78,901.78,-144.65,2451958
49569,2452033,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5894,20,2,8909,28,98241,97,53.45,133.09,126.43,646.02,12263.71,5184.65,12909.73,412.06,6377.12,2969.17,5886.59,6298.65,8855.76,9267.82,701.94,2451958
49569,2451990,34278,1419446,1414,48582,34278,1419446,1414,48582,3,6047,13,5,12513,189,98241,28,29.07,67.44,39.11,793.24,1095.08,813.96,1888.32,21.90,0.00,849.52,1095.08,1116.98,1944.60,1966.50,281.12,2451958
49569,2451995,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5875,4,4,13747,27,98241,10,95.54,192.03,97.93,941.00,979.30,955.40,1920.30,21.05,558.20,825.70,421.10,442.15,1246.80,1267.85,-534.30,2451958
49569,2451963,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5933,7,3,10415,85,98241,43,25.25,57.06,57.06,0.00,2453.58,1085.75,2453.58,0.00,0.00,1226.79,2453.58,2453.58,3680.37,3680.37,1367.83,2451958
49569,2451962,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5863,17,3,13561,261,98241,48,17.35,29.14,10.49,895.20,503.52,832.80,1398.72,20.14,0.00,559.20,503.52,523.66,1062.72,1082.86,-329.28,2451958
49569,2451994,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5879,2,1,5083,4,98241,46,76.04,180.21,178.40,83.26,8206.40,3497.84,8289.66,0.00,0.00,1491.78,8206.40,8206.40,9698.18,9698.18,4708.56,2451958
49569,2451966,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5844,1,4,4673,275,98241,38,25.61,61.97,37.18,942.02,1412.84,973.18,2354.86,14.12,0.00,753.54,1412.84,1426.96,2166.38,2180.50,439.66,2451958
49569,2452012,,,,48582,34278,1419446,1414,48582,3,5868,,,2527,,98241,91,,84.66,64.34,,5854.94,,7704.06,,0.00,3620.89,5854.94,6264.78,9475.83,9885.67,1452.36,2451958
49569,2451989,34278,1419446,1414,48582,34278,1419446,1414,48582,3,5893,2,2,8387,104,98241,50,77.89,117.61,12.93,5234.00,646.50,3894.50,5880.50,5.56,368.50,1705.00,278.00,283.56,1983.00,1988.56,-3616.50,2451958
49569,2451971,34278,1419446,1414,48582,34278,1419446,1414,48582,3,6032,13,3,12091,223,98241,66,52.14,102.19,98.10,269.94,6474.60,3441.24,6744.54,258.98,0.00,2022.90,6474.60,6733.58,8497.50,8756.48,3033.36,2451958
66168,2451989,42633,425229,5872,24868,42633,425229,5872,24868,1,5894,9,4,10555,272,98242,90,69.98,74.87,2.99,6469.20,269.10,6298.20,6738.30,18.83,0.00,1818.90,269.10,287.93,2088.00,2106.83,-6029.10,2451958
66168,2452024,42633,425229,5872,24868,42633,425229,5872,24868,1,5899,18,4,14801,249,98242,66,85.99,184.87,53.61,8663.16,3538.26,5675.34,12201.42,35.38,0.00,2440.02,3538.26,3573.64,5978.28,6013.66,-2137.08,2451958
66168,2452025,42633,425229,5872,24868,42633,425229,5872,24868,1,5922,19,2,153,128,98242,16,84.46,106.41,97.89,136.32,1566.24,1351.36,1702.56,78.31,0.00,408.48,1566.24,1644.55,1974.72,2053.03,214.88,2451958
66168,2452031,42633,425229,5872,24868,42633,425229,5872,24868,1,5967,10,5,15111,218,98242,81,83.26,159.85,115.09,3625.56,9322.29,6744.06,12947.85,372.89,0.00,1423.98,9322.29,9695.18,10746.27,11119.16,2578.23,2451958
66168,2451997,42633,425229,5872,24868,42633,425229,5872,24868,1,5857,18,5,6201,64,98242,14,7.16,10.95,7.88,42.98,110.32,100.24,153.30,1.10,0.00,61.32,110.32,111.42,171.64,172.74,10.08,2451958
66168,2452026,42633,425229,5872,24868,42633,425229,5872,24868,1,6015,17,2,5403,170,98242,72,99.45,211.82,118.61,6711.12,8539.92,7160.40,15251.04,0.00,7173.53,2287.44,1366.39,1366.39,3653.83,3653.83,-5794.01,2451958
36251,2451986,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5866,12,3,16559,118,98243,58,82.25,203.15,115.79,5066.88,6715.82,4770.50,11782.70,268.63,0.00,3770.00,6715.82,6984.45,10485.82,10754.45,1945.32,2451958
36251,2451984,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5903,6,5,16463,273,98243,30,63.09,83.90,82.22,50.40,2466.60,1892.70,2517.00,197.32,0.00,251.70,2466.60,2663.92,2718.30,2915.62,573.90,2451958
36251,2451967,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5990,1,4,3389,180,98243,91,19.33,55.09,21.48,3058.51,1954.68,1759.03,5013.19,97.73,0.00,2204.93,1954.68,2052.41,4159.61,4257.34,195.65,2451958
36251,2452024,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5962,17,3,3151,13,98243,97,96.78,208.07,193.50,1413.29,18769.50,9387.66,20182.79,750.78,0.00,1614.08,18769.50,19520.28,20383.58,21134.36,9381.84,2451958
36251,2452045,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5853,15,2,12521,192,98243,90,10.80,11.44,0.34,999.00,30.60,972.00,1029.60,1.22,0.00,195.30,30.60,31.82,225.90,227.12,-941.40,2451958
36251,2452006,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5877,5,2,1107,44,98243,88,73.17,130.24,121.12,802.56,10658.56,6438.96,11461.12,470.04,3943.66,4583.92,6714.90,7184.94,11298.82,11768.86,275.94,2451958
36251,2451993,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5904,9,1,8997,205,98243,18,67.11,104.02,6.24,1760.04,112.32,1207.98,1872.36,1.28,48.29,505.44,64.03,65.31,569.47,570.75,-1143.95,2451958
36251,2451995,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5905,8,5,6057,291,98243,13,73.69,181.27,145.01,471.38,1885.13,957.97,2356.51,18.85,0.00,801.19,1885.13,1903.98,2686.32,2705.17,927.16,2451958
36251,2451992,70472,1759383,7141,1252,70472,1759383,7141,1252,1,5835,6,3,8235,250,98243,38,79.31,88.82,58.62,1147.60,2227.56,3013.78,3375.16,44.55,0.00,1687.58,2227.56,2272.11,3915.14,3959.69,-786.22,2451958
60632,2451992,33477,1002955,880,13958,2765,166914,5639,26717,3,5892,15,1,15531,92,98244,48,78.13,160.94,38.62,5871.36,1853.76,3750.24,7725.12,19.46,1204.94,2549.28,648.82,668.28,3198.10,3217.56,-3101.42,2451958
60632,2451964,33477,1002955,880,13958,2765,166914,5639,26717,3,5967,16,1,15847,286,98244,61,30.66,30.66,22.99,467.87,1402.39,1870.26,1870.26,98.16,0.00,616.71,1402.39,1500.55,2019.10,2117.26,-467.87,2451958
