64922,2451303,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2127,6,1,16328,236,37861,66,43.55,76.21,60.96,1006.50,4023.36,2874.30,5029.86,80.46,0.00,1860.54,4023.36,4103.82,5883.90,5964.36,1149.06,2451298
64922,2451309,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2011,17,4,2306,156,37861,55,96.00,246.72,27.13,12077.45,1492.15,5280.00,13569.60,29.84,0.00,6377.25,1492.15,1521.99,7869.40,7899.24,-3787.85,2451298
64922,2451358,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2107,2,4,10261,44,37861,46,48.37,99.64,2.98,4446.36,137.08,2225.02,4583.44,0.54,123.37,1328.94,13.71,14.25,1342.65,1343.19,-2211.31,2451298
64922,2451379,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2274,4,2,17570,1,37861,3,34.28,62.73,21.95,122.34,65.85,102.84,188.19,5.92,0.00,92.19,65.85,71.77,158.04,163.96,-36.99,2451298
64922,2451360,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2060,5,5,5474,103,37861,94,55.06,61.66,43.16,1739.00,4057.04,5175.64,5796.04,243.42,0.00,2202.42,4057.04,4300.46,6259.46,6502.88,-1118.60,2451298
64922,2451349,46142,1055728,2561,34547,46142,1055728,2561,34547,1,1980,9,1,6343,123,37861,16,37.51,97.52,9.75,1404.32,156.00,600.16,1560.32,0.00,0.00,109.12,156.00,156.00,265.12,265.12,-444.16,2451298
64922,2451373,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2281,15,2,2062,81,37861,37,52.12,114.14,14.83,3674.47,548.71,1928.44,4223.18,0.00,38.40,464.35,510.31,510.31,974.66,974.66,-1418.13,2451298
64922,2451374,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2073,20,1,10132,21,37861,4,8.70,15.92,11.46,17.84,45.84,34.80,63.68,4.12,0.00,30.56,45.84,49.96,76.40,80.52,11.04,2451298
64922,2451328,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2015,4,5,4507,40,37861,31,69.85,134.11,53.64,2494.57,1662.84,2165.35,4157.41,33.25,0.00,166.16,1662.84,1696.09,1829.00,1862.25,-502.51,2451298
64922,2451306,46142,1055728,2561,34547,46142,1055728,2561,34547,1,1963,14,2,12946,251,37861,10,41.76,64.72,64.72,0.00,647.20,417.60,647.20,3.88,550.12,38.80,97.08,100.96,135.88,139.76,-320.52,2451298
64922,2451377,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2102,2,3,8330,45,37861,27,78.59,148.53,74.26,2005.29,2005.02,2121.93,4010.31,160.40,0.00,1002.51,2005.02,2165.42,3007.53,3167.93,-116.91,2451298
64922,2451357,46142,1055728,2561,34547,46142,1055728,2561,34547,1,1968,7,1,3247,34,37861,55,21.87,60.57,12.11,2665.30,666.05,1202.85,3331.35,33.30,0.00,1532.30,666.05,699.35,2198.35,2231.65,-536.80,2451298
64922,2451314,46142,1055728,2561,34547,46142,1055728,2561,34547,1,2003,4,1,4784,262,37861,16,22.59,40.66,3.25,598.56,52.00,361.44,650.56,0.00,52.00,110.56,0.00,0.00,110.56,110.56,-361.44,2451298
