47937,8554,45568,1639194,6420,19646,8,208,8900,57,91.74,181.64,148.94,1103.64,8489.58,5229.18,10353.48,73.85,1103.64,7385.94,7459.79,2156.76,2451184
47937,9256,45568,1639194,6420,19646,8,18,8900,31,6.31,11.98,7.66,78.36,237.46,195.61,371.38,11.13,78.36,159.10,170.23,-36.51,2451184
47937,10070,45568,1639194,6420,19646,8,261,8900,2,69.53,102.20,7.15,0.00,14.30,139.06,204.40,0.85,0.00,14.30,15.15,-124.76,2451184
47937,3098,45568,1639194,6420,19646,8,2,8900,2,32.17,56.61,14.15,8.77,28.30,64.34,113.22,1.56,8.77,19.53,21.09,-44.81,2451184
47937,15136,45568,1639194,6420,19646,8,71,8900,80,73.30,131.94,121.38,0.00,9710.40,5864.00,10555.20,776.83,0.00,9710.40,10487.23,3846.40,2451184
47937,10690,45568,1639194,6420,19646,8,118,8900,93,49.72,58.66,27.57,0.00,2564.01,4623.96,5455.38,128.20,0.00,2564.01,2692.21,-2059.95,2451184
47937,2762,45568,1639194,6420,19646,8,117,8900,35,11.59,21.78,5.88,0.00,205.80,405.65,762.30,2.05,0.00,205.80,207.85,-199.85,2451184
47937,3326,45568,1639194,6420,19646,8,92,8900,37,87.10,104.52,101.38,2888.31,3751.06,3222.70,3867.24,60.39,2888.31,862.75,923.14,-2359.95,2451184
55423,692,46886,324623,,39250,,233,17884,35,90.80,,63.49,,,,,,,2222.15,,-955.85,2451184
55423,15064,46886,324623,3960,39250,4,260,17884,60,24.35,27.27,19.90,0.00,1194.00,1461.00,1636.20,23.88,0.00,1194.00,1217.88,-267.00,2451184
55423,764,46886,324623,3960,39250,4,74,17884,49,46.64,69.96,25.18,0.00,1233.82,2285.36,3428.04,37.01,0.00,1233.82,1270.83,-1051.54,2451184
55423,3481,46886,324623,3960,39250,4,106,17884,93,78.65,110.11,62.76,0.00,5836.68,7314.45,10240.23,233.46,0.00,5836.68,6070.14,-1477.77,2451184
