37803,11429,98813,1090392,5638,16084,4,29,980,69,6231.39,0.00,6231.39,37.71,146.28,1557.84,1355.32,3318.23,183.99,2452340
40814,17787,36700,1814351,3436,32874,8,4,2295,2,34.76,0.69,35.45,11.03,23.88,3.12,14.55,17.09,35.60,2452340
55361,5511,53669,1458028,2048,4821,4,19,5442,3,6.72,0.47,7.19,19.09,3.30,6.65,0.06,0.01,22.86,2452340
50959,5931,47448,1002856,1111,46119,8,32,6371,2,22.92,0.22,23.14,40.47,24.46,6.41,12.54,3.97,65.15,2452340
32464,16645,73884,102711,14,26164,8,2,7725,18,830.52,33.22,863.74,80.38,415.26,282.37,38.37,509.78,528.86,2452340
52045,14107,64482,804296,1689,16282,1,18,8202,3,81.81,7.36,89.17,42.98,170.49,20.45,47.86,13.50,220.83,2452340
34920,15576,68628,407905,6829,20106,1,32,9404,6,247.56,2.47,250.03,99.91,253.56,12.37,214.02,21.17,355.94,2452340
39025,15641,20002,170636,6070,24751,4,4,10008,3,19.98,0.39,20.37,1.60,114.90,4.59,7.23,8.16,116.89,2452340
41671,17571,29408,149245,3552,9059,10,13,11114,7,39.76,0.79,40.55,56.30,38.64,15.50,0.97,23.29,95.73,2452340
44425,10435,84776,37261,1746,43831,2,26,12605,3,220.14,0.00,220.14,2.93,108.75,220.14,0.00,0.00,111.68,2452340
60971,13007,47320,237483,1859,4682,8,3,13462,48,3677.76,257.44,3935.20,37.26,1859.04,1985.99,152.25,1539.52,2153.74,2452340
38171,13263,71231,808365,4532,44699,2,1,14183,1,15.88,0.47,16.35,32.87,19.54,11.43,1.06,3.39,52.88,2452340
59522,5317,21856,485292,393,4247,4,20,18098,35,512.05,20.48,532.53,79.31,14.35,409.64,34.81,67.60,114.14,2452340
30967,15439,38648,1253374,4184,15441,1,16,18545,54,60.48,3.62,64.10,68.17,286.20,10.88,30.75,18.85,357.99,2452340
39501,17693,39999,1513945,4149,44306,10,29,18997,4,12.60,0.12,12.72,63.25,0.40,2.14,3.34,7.12,63.77,2452340
55303,10891,67603,920514,2589,47464,10,31,19235,11,422.62,12.67,435.29,26.35,100.10,202.85,208.78,10.99,139.12,2452340
49569,17787,23622,1251029,390,38551,8,16,20631,53,804.54,56.31,860.85,8.90,504.56,128.72,148.68,527.14,569.77,2452340
53742,2395,86168,945992,4008,10424,10,16,22926,21,1472.10,14.72,1486.82,77.31,688.17,1030.47,198.73,242.90,780.20,2452340
48074,8331,93475,1144786,2050,37761,1,16,24425,50,1102.50,22.05,1124.55,97.91,2270.00,904.05,87.31,111.14,2389.96,2452340
31347,8503,89563,1473588,4020,16452,7,26,25237,46,2135.78,170.86,2306.64,99.26,757.62,85.43,1291.72,758.63,1027.74,2452340
48199,13681,19355,1817275,4145,16968,2,6,25651,38,1166.98,11.66,1178.64,98.96,941.26,805.21,361.77,0.00,1051.88,2452340
57809,14697,3032,1731560,3338,32716,10,22,26213,3,213.93,14.97,228.90,31.63,109.50,141.19,41.46,31.28,156.10,2452340
52239,15423,62793,1097615,4529,33396,1,5,27847,4,296.12,11.84,307.96,39.84,120.28,53.30,131.12,111.70,171.96,2452340
37611,9413,17289,1457725,1757,1742,10,1,28863,44,1118.04,11.18,1129.22,31.36,886.60,346.59,563.15,208.30,929.14,2452340
52049,8927,99997,62625,256,19087,8,11,30485,59,1431.93,57.27,1489.20,56.61,3059.74,644.36,724.56,63.01,3173.62,2452340
29560,7267,2942,1070455,7038,18021,4,5,30642,81,5209.11,416.72,5625.83,97.77,1996.65,52.09,2681.65,2475.37,2511.14,2452340
51094,15863,96087,54492,7039,6386,4,25,33057,47,108.57,9.77,118.34,40.59,55.93,10.85,34.20,63.52,106.29,2452340
59007,16883,31654,1246809,5517,3472,1,30,34815,17,390.15,27.31,417.46,28.48,79.22,261.40,14.16,114.59,135.01,2452340
35732,8427,6048,576119,6527,41688,2,12,35158,7,74.27,4.45,78.72,1.41,49.49,72.04,0.78,1.45,55.35,2452340
49343,14115,7351,7491,3735,9132,10,30,36033,53,2711.48,216.91,2928.39,72.69,355.10,1165.93,278.19,1267.36,644.70,2452340
28995,15305,52780,537796,1705,8014,1,17,37946,38,72.58,1.45,74.03,72.19,72.58,48.62,8.14,15.82,146.22,2452340
29203,6875,28759,484165,3273,34734,8,3,44025,12,1134.60,68.07,1202.67,90.06,62.16,204.22,437.27,493.11,220.29,2452340
49935,8813,85763,1301590,5770,30397,1,27,44802,33,1510.08,120.80,1630.88,31.01,550.77,1374.17,127.75,8.16,702.58,2452340
55433,10523,20976,221159,804,11696,1,26,46808,2,19.62,0.19,19.81,66.47,52.34,1.56,14.98,3.08,119.00,2452340
50530,17451,37149,1133216,6246,32876,1,9,46952,13,858.39,51.50,909.89,25.32,171.60,68.67,63.17,726.55,248.42,2452340
39087,1889,32626,1798972,5072,23172,8,34,48113,27,525.42,5.25,530.67,21.94,1091.61,315.25,178.64,31.53,1118.80,2452340
29216,4153,86910,1476871,2406,21894,4,19,49885,26,124.54,11.20,135.74,98.87,415.74,51.06,39.67,33.81,525.81,2452340
36420,10615,24426,114602,4331,29307,8,7,50278,26,953.94,47.69,1001.63,73.96,167.70,47.69,679.68,226.57,289.35,2452340
43087,12751,5912,845935,2181,20027,8,29,53180,23,165.83,9.94,175.77,78.82,46.69,91.20,74.63,0.00,135.45,2452340
36258,4653,14324,817319,6935,24904,2,1,55447,57,1417.02,14.17,1431.19,44.13,1144.56,368.42,398.46,650.14,1202.86,2452340
39775,8679,328,1698612,4096,13180,4,1,55476,8,1327.12,66.35,1393.47,42.58,349.20,796.27,376.90,153.95,458.13,2452340
59420,6231,85444,1784116,4599,19082,4,8,55566,46,1097.10,54.85,1151.95,78.19,814.66,383.98,128.36,584.76,947.70,2452340
42307,17179,46976,276229,1377,9372,7,3,60409,55,2687.30,53.74,2741.04,50.83,0.00,591.20,1278.62,817.48,104.57,2452340
47542,4159,41374,379171,5432,14093,7,18,61345,44,741.40,29.65,771.05,32.05,671.00,222.42,301.00,217.98,732.70,2452340
46147,127,83880,404843,4216,33189,10,5,61468,36,552.60,27.63,580.23,72.97,1055.16,121.57,99.13,331.90,1155.76,2452340
49529,8301,26696,138510,2414,25565,8,5,62097,3,98.34,8.85,107.19,13.84,37.92,35.40,4.40,58.54,60.61,2452340
53795,27,17206,356878,4550,47775,4,24,63483,54,4856.76,388.54,5245.30,97.42,1112.94,3642.57,619.23,594.96,1598.90,2452340
60989,12135,64601,1865787,2948,7709,2,1,63483,5,505.70,15.17,520.87,33.04,112.35,399.50,18.05,88.15,160.56,2452340
35564,2117,72927,951073,6161,22449,8,30,63691,16,240.96,12.04,253.00,88.95,411.68,142.16,60.26,38.54,512.67,2452340
56877,5973,16337,1826260,3622,40584,10,15,63923,36,593.28,47.46,640.74,96.20,199.80,189.84,346.95,56.49,343.46,2452340
59666,1374,97159,1064155,2351,3747,4,29,64298,17,2413.32,120.66,2533.98,71.29,848.64,24.13,716.75,1672.44,1040.59,2452340
35210,15387,53738,63420,1337,30407,1,34,65499,52,5148.52,463.36,5611.88,50.83,2316.60,926.73,1308.75,2913.04,2830.79,2452340
53506,13037,60732,1574404,5014,8471,4,16,69112,21,1783.74,53.51,1837.25,12.49,67.62,1426.99,206.91,149.84,133.62,2452340
48934,12823,73216,1623241,6029,20064,4,29,71386,18,19.08,0.19,19.27,39.83,95.40,11.63,0.59,6.86,135.42,2452340
43073,12805,9323,1389383,6048,38713,4,20,71595,65,6665.75,399.94,7065.69,1.17,3581.50,666.57,5399.26,599.92,3982.61,2452340
32716,12813,76077,330399,6632,29618,4,27,72305,87,714.27,0.00,714.27,39.87,56.55,507.13,91.14,116.00,96.42,2452340
,16277,45406,1794868,312,,10,,72581,,1971.10,,2128.78,,,1537.45,,208.16,,2452340
42148,9780,47369,1339277,1643,38056,2,35,74250,13,143.39,11.47,154.86,68.31,297.05,84.60,30.57,28.22,376.83,2452340
51962,5809,4042,205432,473,30314,8,6,74650,8,155.04,6.20,161.24,42.70,391.68,41.86,40.74,72.44,440.58,2452340
51343,16165,93131,1251969,7117,48312,7,10,74998,39,2518.23,176.27,2694.50,34.18,1605.63,428.09,1922.92,167.22,1816.08,2452340
49586,3501,95799,203404,1309,5567,10,15,75612,65,10420.80,729.45,11150.25,71.83,5210.40,7398.76,2387.41,634.63,6011.68,2452340
53547,14121,91861,242744,3131,16271,2,25,76822,24,131.52,10.52,142.04,26.42,65.76,124.94,0.72,5.86,102.70,2452340
53169,2219,50024,1325414,3154,35247,2,15,77227,71,6634.95,597.14,7232.09,79.86,3354.04,6369.55,21.23,244.17,4031.04,2452340
55314,4031,35227,572235,3996,4157,7,29,79858,1,6.47,0.45,6.92,29.48,9.37,2.65,1.18,2.64,39.30,2452340
37266,4033,39881,380172,6416,307,7,14,82167,9,269.55,8.08,277.63,37.07,85.05,45.82,165.56,58.17,130.20,2452340
43071,2459,90182,642111,1893,3275,4,24,84305,46,1576.42,110.34,1686.76,29.64,1617.82,725.15,493.73,357.54,1757.80,2452340
57817,14857,31523,1913420,804,2188,7,31,84528,4,142.72,11.41,154.13,32.93,68.96,61.36,52.07,29.29,113.30,2452340
29283,8131,52396,623882,7015,4148,2,27,85791,30,318.90,9.56,328.46,11.33,567.00,51.02,219.66,48.22,587.89,2452340
47703,12233,31755,736336,2517,17451,2,8,86528,11,501.93,30.11,532.04,1.50,154.44,336.29,86.13,79.51,186.05,2452340
41057,8269,41309,152981,2253,35525,8,31,88632,13,260.00,7.80,267.80,74.94,63.44,208.00,41.60,10.40,146.18,2452340
55126,12447,66573,1709201,2676,46551,1,4,94353,13,287.69,11.50,299.19,48.24,0.00,83.43,108.25,96.01,59.74,2452340
60419,6105,69980,1626531,5298,42465,7,12,94657,5,22.50,2.02,24.52,60.78,52.50,9.22,3.98,9.30,115.30,2452340
31696,8847,15363,917782,2286,4743,4,24,94858,38,1094.78,76.63,1171.41,14.23,49.40,426.96,654.46,13.36,140.26,2452340
47505,9413,67319,356201,864,31527,7,3,95438,32,3289.28,263.14,3552.42,32.22,1505.92,296.03,598.65,2394.60,1801.28,2452340
