44937,6755,80473,1514675,3892,43462,7,12,226,4,52.36,2.61,54.97,58.79,23.80,25.65,16.29,10.42,85.20,2452072
31702,17755,30136,136998,5512,31673,1,33,1622,20,43.80,3.50,47.30,92.16,45.20,40.29,3.05,0.46,140.86,2452072
52279,251,61976,1577379,4782,47785,2,6,3278,12,167.16,8.35,175.51,11.25,89.52,142.08,16.05,9.03,109.12,2452072
44326,6860,51379,1194825,4805,33185,2,28,3718,2,122.66,11.03,133.69,95.93,73.24,99.35,4.66,18.65,180.20,2452072
38365,15603,35187,1046619,7161,40456,10,20,3982,10,606.60,24.26,630.86,19.93,410.60,163.78,39.85,402.97,454.79,2452072
43944,14169,36477,529791,126,17308,8,30,4751,49,3732.82,74.65,3807.47,69.04,790.37,2165.03,1175.84,391.95,934.06,2452072
38317,3519,99977,1898059,1322,22585,2,1,8880,75,1994.25,59.82,2054.07,52.65,393.75,1615.34,200.82,178.09,506.22,2452072
29250,8427,32282,1208730,1074,1418,10,1,12631,1,26.62,0.26,26.88,77.53,0.00,21.82,0.96,3.84,77.79,2452072
61161,12187,80781,731095,4648,10954,1,18,15314,24,2538.24,228.44,2766.68,9.79,1003.92,1599.09,713.75,225.40,1242.15,2452072
59260,4865,52524,1555930,6968,45206,2,29,21793,9,342.90,10.28,353.18,21.19,117.72,243.45,33.81,65.64,149.19,2452072
41570,16051,44692,194016,2382,13901,1,1,23050,1,144.78,13.03,157.81,47.60,34.62,128.85,12.90,3.03,95.25,2452072
30835,4941,64723,330868,7188,11155,10,9,23440,1,3.41,0.00,3.41,89.90,44.36,2.42,0.35,0.64,134.26,2452072
45393,5251,30243,1794307,1839,38571,10,32,25676,3,17.19,0.68,17.87,88.96,17.19,8.76,3.87,4.56,106.83,2452072
43291,4609,59189,1871212,5513,18614,8,6,25927,53,4325.86,216.29,4542.15,11.56,1001.70,3157.87,513.91,654.08,1229.55,2452072
37128,14215,38729,854172,3190,32655,2,33,31612,27,343.17,6.86,350.03,80.71,205.74,171.58,92.65,78.94,293.31,2452072
41951,16499,70545,216051,1197,26743,10,27,32022,43,1864.91,0.00,1864.91,43.91,1253.02,1715.71,83.55,65.65,1296.93,2452072
60854,15185,,1823614,1047,,10,,32981,,,2.38,42.14,,17.50,,21.07,18.69,48.74,2452072
57400,9719,93868,393630,6639,46401,2,22,33013,25,1405.00,0.00,1405.00,47.84,163.75,140.50,25.29,1239.21,211.59,2452072
29787,16429,64799,62793,2214,40435,10,15,40685,56,4063.36,40.63,4103.99,36.02,295.12,568.87,978.45,2516.04,371.77,2452072
45368,11030,47198,1419114,1877,27440,8,26,43850,10,425.30,0.00,425.30,28.79,260.60,106.32,248.80,70.18,289.39,2452072
52966,11991,29412,356075,1863,24804,7,35,44593,12,43.80,0.87,44.67,9.80,164.52,4.81,15.98,23.01,175.19,2452072
46969,15563,35465,432275,6915,15155,2,22,49010,32,156.48,0.00,156.48,10.75,117.12,148.65,4.61,3.22,127.87,2452072
35020,16183,88154,1719075,6796,917,2,19,51663,9,11.52,0.46,11.98,98.65,4.59,9.44,0.39,1.69,103.70,2452072
52651,11825,44736,1659510,5797,8084,8,33,54678,2,69.62,0.69,70.31,68.88,4.28,19.49,13.03,37.10,73.85,2452072
31141,7267,79083,1442711,5986,35614,10,30,58243,41,110.70,6.64,117.34,24.31,1219.75,94.09,2.15,14.46,1250.70,2452072
31886,9170,62098,204722,4951,17580,1,33,60879,35,1527.05,30.54,1557.59,57.03,294.70,946.77,255.32,324.96,382.27,2452072
38182,3517,14658,,,,1,,60906,,279.72,,290.90,,,,,,,2452072
51524,1532,13466,1640840,4945,12650,4,5,62116,58,1134.48,11.34,1145.82,32.23,762.12,1066.41,15.65,52.42,805.69,2452072
34639,10303,22969,755502,2263,48271,7,23,72626,18,54.72,2.18,56.90,5.09,41.40,18.05,24.20,12.47,48.67,2452072
52808,15566,,8991,,,4,2,75072,86,,,4085.68,82.96,,38.18,,,,2452072
32743,13137,99155,381323,6411,41146,2,14,75743,1,105.01,3.15,108.16,23.66,54.45,2.10,77.18,25.73,81.26,2452072
38309,17045,24115,1462594,7037,47033,10,29,77251,36,1805.76,144.46,1950.22,3.73,353.16,270.86,168.83,1366.07,501.35,2452072
51805,7909,60267,244273,5969,45218,10,10,80256,31,39.99,1.59,41.58,13.00,1442.12,9.99,6.90,23.10,1456.71,2452072
46689,8891,3973,225348,4082,13616,7,9,83701,9,227.52,4.55,232.07,82.84,108.81,179.74,43.95,3.83,196.20,2452072
43068,6857,66775,59669,4095,14968,4,19,85124,15,369.00,14.76,383.76,71.25,156.45,195.57,102.32,71.11,242.46,2452072
32769,10333,48396,1173165,4308,14251,1,19,86697,27,211.41,0.00,211.41,19.79,53.46,160.67,25.37,25.37,73.25,2452072
38875,5451,91112,1119617,5189,34361,2,2,87714,9,440.19,30.81,471.00,72.72,92.61,356.55,83.64,0.00,196.14,2452072
42668,6356,99084,1151802,6133,14464,7,3,94833,91,795.34,23.86,819.20,28.85,2685.41,612.41,47.56,135.37,2738.12,2452072
35478,7603,99084,903901,2816,34084,10,22,94833,52,5519.80,441.58,5961.38,24.61,0.00,3201.48,1646.00,672.32,466.19,2452072
38655,13609,61443,1205239,3836,12033,1,20,96599,6,532.38,47.91,580.29,50.26,361.26,15.97,15.49,500.92,459.43,2452072
58024,3061,23850,199275,5050,30872,4,14,99949,5,144.20,11.53,155.73,25.54,260.70,129.78,12.97,1.45,297.77,2452072
60371,11789,10012,1875749,6788,26627,7,15,104465,14,176.68,5.30,181.98,43.54,27.16,68.90,31.25,76.53,76.00,2452072
36718,1553,73952,299291,3030,41216,4,31,104965,15,460.20,18.40,478.60,60.62,380.10,317.53,55.64,87.03,459.12,2452072
35642,12197,44842,832110,7025,27493,2,13,111742,53,5312.72,265.63,5578.35,45.44,477.53,4143.92,1028.54,140.26,788.60,2452072
,15543,,,5767,37716,2,27,112443,36,,,,7.23,,92.05,,101.27,,2452072
54710,4517,91852,1081503,6893,1483,7,6,113618,4,336.20,13.44,349.64,88.04,119.28,228.61,47.33,60.26,220.76,2452072
53458,8414,48858,40704,6150,8396,2,18,113897,49,1518.02,30.36,1548.38,58.61,1518.02,910.81,364.32,242.89,1606.99,2452072
59140,15469,77024,1272865,6784,10303,8,29,114533,23,1176.45,47.05,1223.50,5.90,293.94,799.98,188.23,188.24,346.89,2452072
36240,8849,20624,1240208,5474,44387,1,26,125899,23,562.12,22.48,584.60,97.49,667.69,151.77,250.31,160.04,787.66,2452072
52802,2799,97196,1296605,2061,1470,7,15,125945,58,5238.56,366.69,5605.25,80.95,2713.82,2828.82,1566.33,843.41,3161.46,2452072
32703,5819,3939,1595486,3757,46075,7,29,130673,24,731.76,29.27,761.03,66.80,0.00,14.63,372.90,344.23,96.07,2452072
,7711,,1094724,6490,,1,11,133064,21,2082.36,,,97.32,,,112.44,,1442.79,2452072
35778,9097,53807,605071,2728,3138,7,3,134832,5,306.35,21.44,327.79,42.08,233.75,300.22,3.61,2.52,297.27,2452072
,12089,,1077625,,,2,29,135843,,92.12,7.36,,,,81.98,3.24,,,2452072
33235,15271,64726,894182,1161,10893,2,19,136249,40,1001.20,50.06,1051.26,5.15,1048.80,180.21,402.28,418.71,1104.01,2452072
46674,15431,98146,191637,1803,30016,1,10,140502,2,93.34,0.93,94.27,18.74,63.24,42.00,25.15,26.19,82.91,2452072
38000,17145,87642,1761408,2915,41575,8,7,142101,1,4.28,0.38,4.66,84.86,8.57,3.68,0.60,0.00,93.81,2452072
33422,13757,48892,1466640,388,48089,1,30,142540,2,80.94,4.04,84.98,43.99,15.34,21.85,23.63,35.46,63.37,2452072
58724,7485,86718,1194921,3589,39857,1,35,145155,69,3843.99,153.75,3997.74,87.13,3039.45,2575.47,482.03,786.49,3280.33,2452072
36852,11827,95676,701606,3183,45113,2,32,146018,16,689.60,48.27,737.87,77.40,101.76,655.12,21.37,13.11,227.43,2452072
35817,997,24258,1874145,5960,34528,4,18,150921,13,77.48,5.42,82.90,53.63,193.70,69.73,0.54,7.21,252.75,2452072
