56722,5397,97179,660646,6330,49614,10,9,1149,1,79.99,2.39,82.38,39.73,48.48,54.39,14.59,11.01,90.60,2452648
58261,5532,87895,1486411,5168,29878,2,20,1817,19,352.26,24.65,376.91,29.96,628.14,271.24,7.29,73.73,682.75,2452648
53088,1704,82407,1200015,7024,31586,10,27,3585,9,616.77,55.50,672.27,49.20,149.31,431.73,66.61,118.43,254.01,2452648
37393,15229,75801,619409,6276,30343,2,22,4954,13,1052.61,21.05,1073.66,85.47,199.42,705.24,236.21,111.16,305.94,2452648
45901,17107,50706,597881,1209,48937,8,15,5046,15,2631.60,52.63,2684.23,16.64,520.80,789.48,994.74,847.38,590.07,2452648
47694,6918,18806,1638805,6457,36156,2,20,6357,56,540.96,48.68,589.64,86.18,383.04,248.84,32.13,259.99,517.90,2452648
54599,17709,31057,884147,4084,44421,2,18,7447,12,1203.24,48.12,1251.36,4.46,946.80,517.39,75.44,610.41,999.38,2452648
31261,1161,72238,1283196,1031,30466,7,3,7619,68,3650.24,0.00,3650.24,23.98,1969.96,438.02,1863.08,1349.14,1993.94,2452648
29913,7737,28699,1181612,6916,21420,10,28,13821,38,564.30,33.85,598.15,31.53,775.96,141.07,380.90,42.33,841.34,2452648
50516,3096,92572,120558,2908,458,8,21,13880,6,129.00,0.00,129.00,35.18,182.16,37.41,65.94,25.65,217.34,2452648
42756,3990,59716,1299590,7111,30232,8,19,13904,11,217.14,15.19,232.33,87.07,65.12,45.59,46.31,125.24,167.38,2452648
50584,313,93592,206669,6880,45091,2,33,14060,11,1161.38,69.68,1231.06,49.11,70.73,46.45,713.55,401.38,189.52,2452648
34543,15283,88754,1473184,1202,43267,4,10,14249,24,1717.92,17.17,1735.09,96.43,628.56,326.40,1057.55,333.97,742.16,2452648
40915,16608,26880,883015,3469,10323,7,28,16457,71,4533.35,136.00,4669.35,84.61,369.91,272.00,2130.67,2130.68,590.52,2452648
39516,3273,71677,1444000,2827,26054,1,3,17514,27,3328.83,199.72,3528.55,17.98,455.49,1398.10,579.21,1351.52,673.19,2452648
32724,6373,49572,388672,4895,21471,8,20,18299,5,307.40,0.00,307.40,5.23,198.90,236.69,35.35,35.36,204.13,2452648
43928,13597,13300,398333,6031,41329,1,25,18588,15,430.05,38.70,468.75,51.69,14.70,77.40,169.27,183.38,105.09,2452648
45810,10905,44679,643559,1938,25117,10,35,18867,2,95.40,5.72,101.12,61.63,19.68,15.26,21.63,58.51,87.03,2452648
46675,10159,25419,1712722,2259,9396,10,32,19256,15,250.50,10.02,260.52,70.86,9.75,55.11,168.03,27.36,90.63,2452648
32810,10801,26503,850231,89,39500,8,7,19353,28,2098.88,125.93,2224.81,7.09,342.44,1742.07,224.79,132.02,475.46,2452648
31460,5973,52670,241393,5055,3070,7,9,21092,6,460.02,32.20,492.22,40.87,238.74,179.40,36.48,244.14,311.81,2452648
45364,3543,50273,834695,4663,41478,8,11,21978,10,43.20,3.88,47.08,77.31,53.60,10.80,14.25,18.15,134.79,2452648
36654,12249,,809387,3703,3572,,19,23913,60,,,1136.34,,,,7.64,,642.14,2452648
51116,10707,67588,924975,3083,18344,8,28,24212,7,198.59,3.97,202.56,69.56,198.59,160.85,12.07,25.67,272.12,2452648
59787,6829,86503,454046,3371,22343,2,5,24707,41,256.25,20.50,276.75,27.46,498.97,146.06,85.94,24.25,546.93,2452648
42215,14317,87546,1092555,6066,29224,4,1,24812,70,472.50,37.80,510.30,81.47,810.60,344.92,110.99,16.59,929.87,2452648
55418,2946,97831,1048733,3635,21337,1,23,25318,5,227.95,2.27,230.22,97.57,155.10,6.83,121.61,99.51,254.94,2452648
48993,4545,30431,,,49586,,,27800,53,,11.03,378.85,37.81,,,57.30,,2163.54,2452648
57423,14937,34502,1707079,5702,6678,2,17,28137,6,117.18,1.17,118.35,51.97,257.82,24.60,32.40,60.18,310.96,2452648
50511,11679,30690,1501336,47,27511,10,13,28304,37,852.48,25.57,878.05,97.12,409.22,537.06,145.09,170.33,531.91,2452648
56798,10515,87942,1887166,4797,40075,4,1,28498,1,19.81,0.99,20.80,44.71,4.87,6.93,7.85,5.03,50.57,2452648
57609,9817,30023,632101,5732,16210,2,14,28943,4,23.92,2.15,26.07,39.32,59.80,5.50,13.99,4.43,101.27,2452648
39407,5343,96420,836692,5981,26023,10,14,29023,15,78.90,5.52,84.42,89.28,209.10,15.78,21.46,41.66,303.90,2452648
41995,3990,4056,1161627,4556,14285,4,5,32243,3,10.68,0.10,10.78,85.43,2.40,8.97,0.58,1.13,87.93,2452648
58177,9150,34434,29427,1220,47060,8,23,32886,4,263.16,0.00,263.16,57.93,21.24,0.00,242.10,21.06,79.17,2452648
38234,1065,83748,1608830,2614,37551,4,7,33077,2,24.22,1.45,25.67,52.12,2.30,11.86,11.00,1.36,55.87,2452648
37142,10257,20057,1780538,7182,3873,7,15,36019,3,133.11,2.66,135.77,36.29,76.53,126.45,0.99,5.67,115.48,2452648
45177,12309,44399,1084861,2849,25684,8,17,37792,14,441.84,0.00,441.84,41.05,461.16,247.43,159.41,35.00,502.21,2452648
54743,14307,44713,1600668,7023,4578,4,3,41252,16,351.36,31.62,382.98,27.75,411.84,168.65,36.54,146.17,471.21,2452648
54345,8889,76041,1493107,4089,11071,1,30,41776,34,1900.26,171.02,2071.28,57.85,324.36,1862.25,30.78,7.23,553.23,2452648
37410,14016,90805,808845,2690,25782,8,29,42522,9,141.84,5.67,147.51,3.38,152.73,109.21,16.96,15.67,161.78,2452648
46142,9441,3624,408296,3488,15480,1,6,42611,3,166.83,13.34,180.17,42.66,205.32,0.00,131.79,35.04,261.32,2452648
53784,8730,93692,863331,1852,17173,2,30,43432,2,212.18,10.60,222.78,61.90,116.58,38.19,170.51,3.48,189.08,2452648
52592,8022,66729,1656196,3329,39262,10,31,44395,2,108.84,9.79,118.63,37.37,0.00,1.08,46.33,61.43,47.16,2452648
52574,9828,97150,194481,1257,11633,1,17,44825,17,105.74,5.28,111.02,63.17,218.96,93.05,1.01,11.68,287.41,2452648
39422,14115,66885,221658,6616,15927,7,31,45605,11,568.81,5.68,574.49,37.44,222.20,563.12,4.38,1.31,265.32,2452648
34488,189,20530,1196601,1212,576,7,16,46225,34,4522.00,316.54,4838.54,17.81,2237.54,90.44,2304.41,2127.15,2571.89,2452648
41457,4303,2209,954870,5053,5989,7,28,46544,82,5383.30,376.83,5760.13,98.85,488.72,161.49,3498.61,1723.20,964.40,2452648
61126,2355,13132,949581,7103,36225,2,12,47188,11,635.03,44.45,679.48,1.81,411.40,546.12,18.67,70.24,457.66,2452648
46827,7983,81237,984711,5924,37937,10,28,47873,32,824.32,65.94,890.26,96.33,1154.24,173.10,32.56,618.66,1316.51,2452648
