41063,12415,,1877313,,18646,,32,884,52,973.44,9.73,,0.82,,379.64,368.15,225.65,367.79,2452684
57447,16695,74231,1808217,3929,3241,2,33,2348,17,142.80,12.85,155.65,64.69,285.60,31.41,74.63,36.76,363.14,2452684
38714,9051,38565,1308236,6971,42059,10,14,2965,4,307.92,3.07,310.99,30.31,54.60,184.75,82.52,40.65,87.98,2452684
33550,13861,26625,249686,1547,12255,10,7,3882,25,49.25,0.49,49.74,93.03,0.00,40.87,0.16,8.22,93.52,2452684
60310,7005,76233,381018,6744,10870,2,5,4770,2,33.74,1.68,35.42,55.91,19.12,22.26,10.21,1.27,76.71,2452684
34151,15600,31623,1877068,2160,1205,10,5,5184,34,164.90,0.00,164.90,55.01,228.48,120.37,32.95,11.58,283.49,2452684
37014,17376,99287,439604,1521,12591,2,15,7168,67,3169.10,95.07,3264.17,7.54,64.99,2186.67,491.21,491.22,167.60,2452684
54492,14389,91846,475443,1627,38211,8,26,8975,7,162.61,3.25,165.86,7.09,85.12,68.29,49.98,44.34,95.46,2452684
33777,7837,42695,104001,2622,8443,7,18,10250,33,474.21,23.71,497.92,40.48,2372.04,298.75,122.82,52.64,2436.23,2452684
36793,7047,93692,664418,7144,21070,10,17,11597,29,1817.43,54.52,1871.95,8.25,476.47,1344.89,373.30,99.24,539.24,2452684
54859,6055,45453,1240463,939,41862,7,1,12263,75,7226.25,72.26,7298.51,73.93,228.00,939.41,691.55,5595.29,374.19,2452684
54438,11904,62720,362818,2647,42076,7,16,12947,18,808.56,0.00,808.56,81.04,437.04,517.47,163.01,128.08,518.08,2452684
31074,16443,62912,418388,5893,6998,10,26,13702,11,280.17,0.00,280.17,14.02,114.29,134.48,123.83,21.86,128.31,2452684
,5139,,,6255,,,,14194,17,71.74,,75.32,31.82,,68.15,1.36,2.23,,2452684
49500,3564,12990,1861673,5556,5839,7,35,16872,17,56.95,0.56,57.51,53.40,71.23,1.13,20.65,35.17,125.19,2452684
38042,15139,56116,307159,2565,46418,2,17,16911,38,2061.12,20.61,2081.73,42.90,1438.68,803.83,452.62,804.67,1502.19,2452684
53398,4584,50726,1800049,381,43066,7,30,18487,8,106.08,8.48,114.56,64.94,98.08,79.56,2.91,23.61,171.50,2452684
36839,12391,34752,774067,3813,19112,10,7,20153,29,293.48,11.73,305.21,83.47,61.77,29.34,208.67,55.47,156.97,2452684
44057,13117,85221,1032442,5263,23684,8,24,23997,8,412.48,20.62,433.10,71.53,154.64,354.73,17.90,39.85,246.79,2452684
32130,11229,50692,1791319,4739,27712,1,5,25833,46,435.16,34.81,469.97,31.64,404.34,365.53,9.74,59.89,470.79,2452684
56262,6787,964,713009,,1834,,,26155,,,,,26.16,333.52,,,,,2452684
42821,3901,97843,1753113,4141,13169,4,30,26325,77,343.42,3.43,346.85,10.63,2576.42,171.71,5.15,166.56,2590.48,2452684
47796,15117,32573,1704551,3646,14341,7,28,29176,6,73.86,1.47,75.33,18.76,151.86,36.93,12.18,24.75,172.09,2452684
58163,12907,54486,950880,2681,25682,1,19,29668,22,1966.14,19.66,1985.80,0.79,399.30,1946.47,17.70,1.97,419.75,2452684
,2359,94732,,,19217,,3,30165,29,,,441.61,82.16,108.75,253.51,144.51,,,2452684
39594,1873,8376,811348,5701,32901,10,9,30382,8,54.08,2.16,56.24,57.91,37.60,28.12,8.30,17.66,97.67,2452684
33263,8557,38817,1248029,5258,1287,2,5,31796,56,3824.80,0.00,3824.80,53.68,857.36,1988.89,367.18,1468.73,911.04,2452684
46743,13722,67524,1057023,4830,25837,10,21,33368,54,47.52,3.80,51.32,47.67,146.34,23.28,20.84,3.40,197.81,2452684
32682,957,38019,1104856,4234,36812,10,8,34906,9,238.59,9.54,248.13,52.75,69.21,174.17,37.36,27.06,131.50,2452684
47360,10734,87907,825404,5323,5642,4,17,38006,5,542.50,32.55,575.05,74.42,145.55,466.55,53.92,22.03,252.52,2452684
29784,17113,43161,804958,3507,10856,4,21,38151,2,181.42,1.81,183.23,3.93,24.30,0.00,29.02,152.40,30.04,2452684
34482,11505,64524,1561445,1158,28918,4,14,38819,41,3689.59,73.79,3763.38,51.89,1498.55,3357.52,3.32,328.75,1624.23,2452684
