44424,265,59068,1664919,5441,49116,1,26,583,25,1324.25,119.18,1443.43,2.40,218.25,860.76,463.49,0.00,339.83,2452211
52383,1197,49999,1892502,4063,824,4,11,834,12,271.44,19.00,290.44,96.58,374.40,46.14,49.56,175.74,489.98,2452211
44642,8531,84663,1033005,1552,8546,8,12,1862,9,852.21,51.13,903.34,89.67,86.94,281.22,405.40,165.59,227.74,2452211
57833,16369,38471,982606,7150,29294,2,32,6061,75,1776.75,106.60,1883.35,78.50,36.75,390.88,1219.56,166.31,221.85,2452211
46032,14611,90580,577264,624,43537,1,32,7393,6,201.06,12.06,213.12,13.03,102.66,126.66,58.03,16.37,127.75,2452211
54887,1781,53490,614430,5774,12718,10,26,8562,6,265.14,5.30,270.44,99.38,88.38,98.10,41.76,125.28,193.06,2452211
39256,349,77737,239414,1891,43968,4,12,11512,43,1452.54,43.57,1496.11,34.17,1190.67,406.71,146.41,899.42,1268.41,2452211
37703,347,82977,1695422,4667,1159,2,29,13875,28,913.64,63.95,977.59,91.97,200.48,447.68,298.21,167.75,356.40,2452211
32055,12073,44576,225049,875,6254,8,4,20765,8,183.04,9.15,192.19,86.88,24.72,40.26,115.65,27.13,120.75,2452211
51750,15859,9356,1132362,4312,10662,2,17,21826,56,327.04,16.35,343.39,25.34,122.64,291.06,27.70,8.28,164.33,2452211
31770,399,90620,1156217,2197,36224,10,6,24982,73,979.66,68.57,1048.23,56.31,174.47,235.11,312.71,431.84,299.35,2452211
56467,11923,79894,899776,1258,31093,4,12,26082,60,373.20,22.39,395.59,43.14,870.60,205.26,70.53,97.41,936.13,2452211
46000,16639,13424,563473,3784,18848,8,8,27772,23,1059.15,42.36,1101.51,64.85,393.76,158.87,324.10,576.18,500.97,2452211
37244,4853,62027,108377,3080,30983,10,9,34212,3,129.93,5.19,135.12,55.17,127.17,113.03,1.18,15.72,187.53,2452211
32775,3263,57306,636159,1642,5925,10,6,35002,86,1640.02,98.40,1738.42,61.50,2635.04,1410.41,59.69,169.92,2794.94,2452211
30786,89,92200,587006,3658,48310,10,14,40955,36,2406.60,0.00,2406.60,4.73,1876.32,2382.53,9.38,14.69,1881.05,2452211
,9653,,,,,,,42579,,,17.65,,,308.25,447.26,141.24,,,2452211
34570,8183,31650,816962,3343,30877,10,19,42738,27,533.79,32.02,565.81,84.43,870.21,69.39,325.08,139.32,986.66,2452211
39565,5789,21771,854538,2184,21430,10,32,43747,10,63.80,0.63,64.43,71.16,65.40,10.84,52.96,0.00,137.19,2452211
58213,4559,5551,361185,1512,21439,2,13,46137,66,3618.78,289.50,3908.28,42.33,1041.48,1230.38,429.91,1958.49,1373.31,2452211
53889,6513,81306,680374,2262,36903,4,12,46256,10,426.70,4.26,430.96,6.53,150.60,55.47,126.21,245.02,161.39,2452211
34384,15519,80450,1521081,6512,37943,10,30,48832,18,86.22,3.44,89.66,55.82,167.94,86.22,0.00,0.00,227.20,2452211
31565,131,27014,869833,4793,17353,4,23,51675,3,68.43,0.68,69.11,47.91,7.44,68.43,0.00,0.00,56.03,2452211
53042,16197,11789,874312,3588,19664,8,28,52355,14,242.06,7.26,249.32,1.66,48.30,162.18,42.33,37.55,57.22,2452211
47679,6351,17554,634005,4570,44382,1,24,55117,88,107.36,9.66,117.02,56.36,120.56,52.60,27.38,27.38,186.58,2452211
35777,17231,18196,606067,4279,23644,4,19,56784,1,8.60,0.43,9.03,33.09,35.21,5.76,0.22,2.62,68.73,2452211
61080,8013,1163,324548,2874,27153,4,5,59556,27,762.75,7.62,770.37,96.43,1017.09,518.67,92.75,151.33,1121.14,2452211
53233,12581,88969,1275735,2039,4696,8,22,62167,21,484.05,19.36,503.41,95.67,191.10,251.70,67.38,164.97,306.13,2452211
32510,15683,4765,47055,4800,27298,4,3,62950,35,40.60,3.24,43.84,25.48,1346.45,17.86,4.09,18.65,1375.17,2452211
47999,7295,2270,536701,2474,26247,10,15,65867,2,162.46,4.87,167.33,87.99,90.26,60.11,3.07,99.28,183.12,2452211
43037,6205,93347,203873,5752,41984,2,15,67337,51,3536.85,212.21,3749.06,61.36,353.43,954.94,258.19,2323.72,627.00,2452211
33293,7813,51602,585089,6256,7870,1,6,68969,5,462.75,9.25,472.00,91.25,280.25,249.88,140.49,72.38,380.75,2452211
53971,299,62927,1528815,1472,38576,7,17,72933,92,1879.56,75.18,1954.74,44.92,1792.16,1315.69,50.74,513.13,1912.26,2452211
29597,15109,,1094416,,,1,,78132,,38.08,3.42,41.50,,,1.52,23.39,,106.33,2452211
35277,785,97087,220890,6799,7908,8,1,78523,24,420.48,0.00,420.48,85.28,89.04,260.69,11.18,148.61,174.32,2452211
35957,11525,46028,1141753,3878,45556,1,6,78761,24,1332.72,79.96,1412.68,34.01,114.00,346.50,345.17,641.05,227.97,2452211
55376,1011,65742,1094226,310,41194,10,20,78761,23,979.57,9.79,989.36,28.11,845.94,117.54,594.80,267.23,883.84,2452211
58239,10521,28477,468124,1761,36598,1,12,81476,68,3412.24,238.85,3651.09,60.83,411.40,3275.75,90.08,46.41,711.08,2452211
39846,447,97274,901017,6966,37762,10,17,85171,20,1710.80,17.10,1727.90,94.03,0.00,701.42,454.22,555.16,111.13,2452211
43410,17305,55725,1674980,7147,30914,1,13,88292,39,63.18,5.68,68.86,21.00,9.36,30.95,5.15,27.08,36.04,2452211
40907,17239,88685,578996,451,28259,2,14,88781,67,3130.24,31.30,3161.54,92.78,768.49,2754.61,360.60,15.03,892.57,2452211
49725,1145,72802,267904,3198,10892,8,32,88950,13,2290.99,91.63,2382.62,4.34,748.02,2107.71,47.65,135.63,843.99,2452211
30525,1545,72407,721655,1416,48777,7,29,90076,51,722.67,21.68,744.35,44.60,2502.57,43.36,135.86,543.45,2568.85,2452211
40429,7981,28584,1512848,1243,39591,7,4,91990,13,0.00,0.00,0.00,85.04,175.89,0.00,0.00,0.00,260.93,2452211
61036,17583,33734,74797,4529,9414,7,26,92654,1,106.75,3.20,109.95,15.77,6.53,42.70,21.77,42.28,25.50,2452211
60523,13071,79038,487258,4227,38349,7,20,93713,4,7.32,0.58,7.90,32.91,34.28,3.95,0.70,2.67,67.77,2452211
31012,3029,64398,559321,907,31293,1,25,94332,22,1405.80,28.11,1433.91,71.74,80.96,98.40,797.51,509.89,180.81,2452211
,7873,,1585365,,,10,,94985,36,78.48,0.00,78.48,69.93,139.68,,,43.03,,2452211
60475,15549,19126,629046,2966,,,33,95867,,633.01,37.98,670.99,,,,215.73,88.12,,2452211
54551,17557,80168,1769641,4850,24906,10,18,101253,54,2426.76,97.07,2523.83,91.57,459.00,2014.21,20.62,391.93,647.64,2452211
45814,1947,34443,1814282,599,36163,1,9,103564,66,801.24,32.04,833.28,91.86,66.66,48.07,60.25,692.92,190.56,2452211
30696,2805,79062,761287,5267,39647,10,14,103623,3,205.80,0.00,205.80,47.59,144.69,76.14,12.96,116.70,192.28,2452211
45304,17177,96688,247619,2763,32707,1,25,106823,7,217.28,19.55,236.83,79.02,59.01,67.35,103.45,46.48,157.58,2452211
38321,239,81535,1506812,5292,9725,8,35,108424,28,782.04,62.56,844.60,77.30,353.08,46.92,713.06,22.06,492.94,2452211
31961,11479,74556,742778,1740,6702,2,21,111217,31,1362.45,108.99,1471.44,52.73,1035.40,912.84,125.89,323.72,1197.12,2452211
31008,4325,19785,197093,2180,36114,1,30,111976,25,471.25,4.71,475.96,25.96,94.25,98.96,85.62,286.67,124.92,2452211
46872,10125,79441,378509,424,22739,1,27,113619,1,58.09,5.22,63.31,32.65,0.00,49.37,8.19,0.53,37.87,2452211
52378,11977,6818,426083,3629,43222,2,14,113884,33,522.06,36.54,558.60,99.35,93.39,5.22,144.71,372.13,229.28,2452211
35004,10319,68840,73661,3040,31572,8,23,114535,3,431.85,12.95,444.80,80.51,0.00,345.48,21.59,64.78,93.46,2452211
51374,10057,11216,166405,1241,3230,8,3,116006,40,1822.00,0.00,1822.00,70.27,146.80,1311.84,112.23,397.93,217.07,2452211
39678,7835,84439,961087,5833,43826,7,3,116186,8,61.44,3.68,65.12,47.70,68.88,51.60,4.82,5.02,120.26,2452211
49994,4933,15295,1562742,3766,1143,1,34,117251,10,4.00,0.12,4.12,75.73,2.30,0.12,2.32,1.56,78.15,2452211
49897,9785,29296,684918,374,27830,8,9,120804,45,8.55,0.76,9.31,31.46,109.35,1.19,4.26,3.10,141.57,2452211
40194,12635,2719,416171,68,46318,8,25,120931,8,79.92,6.39,86.31,8.30,10.88,62.33,9.49,8.10,25.57,2452211
37956,5047,57436,791387,2585,10936,10,10,123073,8,80.56,1.61,82.17,37.71,145.04,33.02,16.63,30.91,184.36,2452211
49775,8837,66626,651918,5776,4834,7,13,125646,42,4819.50,144.58,4964.08,94.61,1752.24,2891.70,289.17,1638.63,1991.43,2452211
34106,7101,34337,966477,6451,39272,10,30,126613,46,2944.00,206.08,3150.08,87.09,1808.26,794.88,1182.01,967.11,2101.43,2452211
41498,4205,42774,1597810,6533,31656,7,9,127501,2,120.46,4.81,125.27,44.54,17.20,27.70,54.72,38.04,66.55,2452211
56254,4799,14519,1691586,2606,47673,8,20,128358,36,450.36,9.00,459.36,71.93,750.60,225.18,76.56,148.62,831.53,2452211
32021,3807,,1043716,,,,21,130211,20,15.60,1.24,16.84,7.17,6.60,11.23,3.49,,,2452211
52523,3135,9248,946339,3877,30215,10,24,130273,24,559.68,16.79,576.47,61.84,523.92,548.48,0.33,10.87,602.55,2452211
