50630,332,19725,865321,1850,21626,1,11,565,9,564.57,0.00,564.57,37.65,206.28,28.22,198.44,337.91,243.93,2451186
35924,1460,83610,264486,5791,23049,10,22,832,6,117.00,7.02,124.02,10.64,124.80,52.65,28.31,36.04,142.46,2451186
,4909,26025,,,29782,,9,1680,,,,311.71,,79.66,190.14,,,,2451186
33533,8542,6454,1899426,2066,10306,2,21,2724,9,1014.93,81.19,1096.12,31.88,538.20,872.83,133.57,8.53,651.27,2451186
51251,10123,77844,1532237,4247,42257,10,29,3132,39,116.61,4.66,121.27,96.88,87.36,8.16,37.95,70.50,188.90,2451186
55144,3668,55700,1525796,3051,7153,1,7,4290,18,1772.64,124.08,1896.72,94.92,134.82,248.16,121.95,1402.53,353.82,2451186
60203,98,86219,1230695,2387,5726,4,14,6527,9,0.00,0.00,0.00,43.45,305.91,0.00,0.00,0.00,349.36,2451186
32105,11048,15481,125041,1801,13714,2,14,7470,7,48.79,0.97,49.76,90.59,35.77,15.12,23.56,10.11,127.33,2451186
41563,8107,36337,867419,2733,29647,10,3,8804,9,241.11,21.69,262.80,52.28,157.23,2.41,38.19,200.51,231.20,2451186
51962,9962,11378,912037,5049,39708,7,32,10127,34,989.06,89.01,1078.07,29.48,1078.82,247.26,407.99,333.81,1197.31,2451186
55889,6620,34420,185052,6017,45782,8,27,11560,11,536.58,26.82,563.40,73.87,59.62,193.16,20.60,322.82,160.31,2451186
45209,2782,47812,1068057,5309,31714,1,1,12478,9,262.35,0.00,262.35,25.32,103.95,262.35,0.00,0.00,129.27,2451186
36354,1417,4064,1618168,4750,10532,10,16,15492,22,2918.08,116.72,3034.80,37.73,557.26,2567.91,217.10,133.07,711.71,2451186
58746,4712,60401,919191,2147,40656,10,16,16998,7,143.08,1.43,144.51,77.73,143.08,10.01,29.27,103.80,222.24,2451186
41875,16891,42675,598771,3667,32163,4,15,20147,45,3539.25,70.78,3610.03,47.88,321.75,1344.91,1426.32,768.02,440.41,2451186
48029,15739,21357,675354,4551,35348,4,27,20378,31,2306.09,138.36,2444.45,75.48,516.15,2190.78,102.62,12.69,729.99,2451186
32986,7142,,,4588,,4,16,20380,14,51.80,3.10,,,,16.05,11.79,23.96,,2451186
38546,505,88213,1572138,2569,32200,4,10,21552,73,5721.74,286.08,6007.82,47.03,3482.83,2345.91,978.99,2396.84,3815.94,2451186
59571,5572,9381,1713790,5117,25691,4,2,21655,51,77.52,0.00,77.52,94.94,1139.34,66.66,9.99,0.87,1234.28,2451186
47277,15088,,,,20045,,35,25976,,2166.11,173.28,2339.39,54.78,1804.99,108.30,1605.09,,,2451186
33729,10711,98877,536050,4911,36125,4,33,26207,12,151.92,0.00,151.92,94.97,37.44,10.63,100.31,40.98,132.41,2451186
49133,15601,97970,1864466,5963,11060,4,34,26886,72,1313.28,65.66,1378.94,76.24,492.48,262.65,441.26,609.37,634.38,2451186
41002,3424,53696,627028,6313,9598,4,15,27635,32,513.60,30.81,544.41,74.83,133.44,169.48,247.76,96.36,239.08,2451186
42142,7900,87727,828589,4651,8713,4,32,28390,6,82.80,3.31,86.11,24.14,9.72,77.00,0.58,5.22,37.17,2451186
36447,11690,40722,91440,7141,2489,7,11,28667,1,51.46,2.57,54.03,59.33,22.87,27.78,10.89,12.79,84.77,2451186
50669,9697,70405,1465999,2042,14932,7,5,29807,72,680.40,54.43,734.83,46.80,977.76,449.06,76.34,155.00,1078.99,2451186
34137,11950,43224,537683,3278,31626,8,29,30488,16,326.24,3.26,329.50,3.45,453.28,143.54,10.96,171.74,459.99,2451186
35469,7693,23505,531837,7194,46198,4,24,30598,7,207.90,8.31,216.21,24.40,85.05,172.55,33.93,1.42,117.76,2451186
61193,836,30112,276171,5911,2051,8,21,32880,8,141.52,1.41,142.93,55.58,20.16,124.53,9.34,7.65,77.15,2451186
45088,15907,57468,723770,4825,39880,10,12,33622,33,721.38,43.28,764.66,44.28,199.32,533.82,75.02,112.54,286.88,2451186
54290,16402,11508,1248064,3020,3176,7,5,33749,18,1644.48,131.55,1776.03,1.19,583.38,476.89,828.98,338.61,716.12,2451186
51381,3079,75671,,3345,,7,24,34186,,,,,97.54,,,,,1104.64,2451186
50700,9622,1507,1477162,4036,32463,8,19,34377,72,1693.44,118.54,1811.98,13.42,999.36,846.72,533.43,313.29,1131.32,2451186
59311,12955,4107,1455627,6491,4508,10,9,35181,64,2941.44,88.24,3029.68,79.80,112.64,2912.02,15.00,14.42,280.68,2451186
56085,2462,97674,982187,894,11601,2,25,35430,58,1029.50,72.06,1101.56,55.07,449.50,545.63,101.61,382.26,576.63,2451186
