34680,11322,45931,1226657,229,49448,10,12,5968,11,261.14,0.00,261.14,7.79,198.44,67.89,92.76,100.49,206.23,2452472
36609,13422,92046,245690,148,10653,7,16,9169,13,316.42,6.32,322.74,53.98,216.19,37.97,36.19,242.26,276.49,2452472
39048,15102,91405,227359,2678,44044,10,1,13534,22,964.48,28.93,993.41,50.54,790.68,308.63,655.85,0.00,870.15,2452472
34042,1017,86592,1492515,4824,45933,7,6,18042,56,962.08,38.48,1000.56,59.35,1837.36,365.59,202.80,393.69,1935.19,2452472
30007,11379,9081,391806,6531,20856,7,4,22541,24,617.04,12.34,629.38,42.36,308.40,67.87,170.24,378.93,363.10,2452472
47699,7839,16878,399196,361,35879,1,2,25481,14,97.72,5.86,103.58,71.11,16.24,89.90,3.20,4.62,93.21,2452472
32713,13164,13485,681958,1984,23610,1,14,27149,2,56.62,2.83,59.45,74.64,18.26,24.34,1.93,30.35,95.73,2452472
59929,12931,11528,30835,1322,47809,10,18,29759,21,2841.51,113.66,2955.17,34.88,596.61,2273.20,272.78,295.53,745.15,2452472
31070,2137,15766,1253295,1800,8258,7,24,30421,13,694.72,62.52,757.24,14.15,22.75,326.51,117.82,250.39,99.42,2452472
36677,8040,96455,1205230,1961,29939,7,13,34200,8,180.08,10.80,190.88,84.90,130.08,153.06,10.80,16.22,225.78,2452472
46073,6186,4027,126076,6504,18132,10,25,35435,46,469.66,37.57,507.23,59.92,534.52,305.27,103.56,60.83,632.01,2452472
30074,11715,1912,153564,3052,49340,7,23,37348,5,134.40,0.00,134.40,68.69,18.20,92.73,15.41,26.26,86.89,2452472
46899,1626,11938,865554,4756,13158,4,34,39206,59,505.04,5.05,510.09,29.16,33.63,469.68,30.76,4.60,67.84,2452472
57626,6042,6633,1251728,6113,15651,7,21,40763,20,710.20,42.61,752.81,93.86,117.00,703.09,0.07,7.04,253.47,2452472
56389,987,42590,598906,4627,748,4,23,42199,51,4585.92,183.43,4769.35,44.47,3275.73,1696.79,115.56,2773.57,3503.63,2452472
51851,15645,25186,44655,6971,1240,4,25,46771,77,268.73,0.00,268.73,96.60,2624.93,169.29,94.46,4.98,2721.53,2452472
37392,14874,35420,1418329,3196,12463,2,32,46833,6,240.84,2.40,243.24,70.84,18.72,4.81,160.50,75.53,91.96,2452472
