57902,16213,14576,982571,4396,7421,8,9,6814,12,1259.16,100.73,1359.89,35.99,163.68,428.11,282.55,548.50,300.40,2450981
56408,14966,10009,574397,1839,27281,4,5,18900,45,1150.65,11.50,1162.15,21.71,211.05,1139.14,0.80,10.71,244.26,2450981
35200,890,93791,477852,5185,2518,8,16,20510,11,933.02,27.99,961.01,90.42,466.51,877.03,14.55,41.44,584.92,2450981
56988,2995,38244,550748,6097,17799,10,2,21037,46,433.78,30.36,464.14,61.63,334.88,420.76,2.73,10.29,426.87,2450981
39061,11713,75264,1821476,3828,39027,1,16,23456,13,208.52,10.42,218.94,77.79,121.03,177.24,23.46,7.82,209.24,2450981
54616,2264,58863,100661,1232,1050,1,24,26920,1,5.33,0.10,5.43,28.33,13.32,4.95,0.37,0.01,41.75,2450981
43481,8605,88357,1683403,5202,29448,4,23,29324,26,131.30,0.00,131.30,40.45,33.54,49.89,4.88,76.53,73.99,2450981
38389,7070,19682,110908,1040,11572,7,26,34960,79,5206.10,468.54,5674.64,75.01,867.42,1509.76,1367.64,2328.70,1410.97,2450981
52021,10360,83311,138156,6156,10909,8,9,36105,22,1274.46,50.97,1325.43,59.71,154.88,1096.03,108.84,69.59,265.56,2450981
39695,16702,61505,95488,1471,2301,2,2,38168,2,43.34,0.86,44.20,71.55,11.18,29.47,9.15,4.72,83.59,2450981
51312,2593,27603,1880511,2249,21540,2,9,40080,36,1074.96,32.24,1107.20,49.50,87.48,698.72,195.64,180.60,169.22,2450981
54155,2476,92628,1703325,63,28001,7,25,41733,8,582.64,52.43,635.07,55.34,111.68,151.48,150.90,280.26,219.45,2450981
37248,3544,86093,48288,6758,16781,7,22,41947,6,528.96,15.86,544.82,41.26,365.46,502.51,21.68,4.77,422.58,2450981
40523,2744,54161,295342,3844,27899,7,11,42526,63,834.12,66.72,900.84,24.62,62.37,784.07,5.50,44.55,153.71,2450981
55481,13520,4886,583711,3383,24702,2,16,43521,63,3221.82,193.30,3415.12,7.39,1116.36,2029.74,47.68,1144.40,1317.05,2450981
44839,13054,44667,1136119,7080,19641,1,30,47450,19,788.12,7.88,796.00,7.25,533.14,480.75,144.46,162.91,548.27,2450981
41784,14432,87734,1111168,1355,789,8,32,62927,44,78.32,3.91,82.23,68.06,917.84,72.05,0.18,6.09,989.81,2450981
37090,14893,64839,1683889,4832,2128,1,29,63458,48,1713.60,0.00,1713.60,25.82,1898.88,1370.88,140.51,202.21,1924.70,2450981
39451,40,31983,1033320,5551,39029,10,16,65772,40,5744.00,287.20,6031.20,65.95,2872.00,919.04,3811.71,1013.25,3225.15,2450981
35444,13927,11119,714686,3758,30030,2,29,66027,2,28.04,2.24,30.28,32.77,66.12,1.68,7.90,18.46,101.13,2450981
48870,13004,95118,1188271,2828,46185,2,27,69616,40,3844.80,192.24,4037.04,77.66,1337.20,3460.32,15.37,369.11,1607.10,2450981
60727,12211,80184,1903460,1936,49212,10,16,71789,18,0.00,0.00,0.00,11.35,243.18,0.00,0.00,0.00,254.53,2450981
37768,6080,88942,175548,5422,10143,10,28,73711,99,84.15,7.57,91.72,31.48,320.76,49.64,15.18,19.33,359.81,2450981
53930,6874,46225,464381,5711,31041,2,23,74064,61,5813.30,58.13,5871.43,28.25,2169.77,871.99,2124.76,2816.55,2256.15,2450981
52058,8326,26981,1907152,3085,23371,8,23,75373,18,1526.22,61.04,1587.26,75.90,270.36,595.22,856.52,74.48,407.30,2450981
35203,13592,73426,200367,77,5787,8,17,77767,23,98.67,0.00,98.67,76.21,98.67,80.90,16.88,0.89,174.88,2450981
60175,16664,82881,1684410,3996,31135,8,5,83022,38,2935.50,58.71,2994.21,13.80,888.06,1497.10,762.35,676.05,960.57,2450981
48780,16915,88356,1884646,2350,18407,4,25,92901,44,212.08,16.96,229.04,99.29,102.08,84.83,110.70,16.55,218.33,2450981
53904,16549,74588,601150,4258,28519,7,8,96536,37,4395.60,43.95,4439.55,39.02,1142.56,0.00,2373.62,2021.98,1225.53,2450981
41529,5605,24565,1915859,3953,2400,10,8,104102,13,84.76,7.62,92.38,6.28,30.29,4.23,18.52,62.01,44.19,2450981
37058,1610,85053,53756,6916,5629,1,2,109289,1,6.45,0.12,6.57,57.51,0.71,1.29,4.79,0.37,58.34,2450981
46184,15202,73380,1474197,967,48937,8,12,113510,87,6695.52,0.00,6695.52,86.56,2959.74,468.68,311.34,5915.50,3046.30,2450981
36930,16117,81384,845212,1173,46287,4,5,115366,61,160.43,4.81,165.24,61.33,10.37,157.22,2.95,0.26,76.51,2450981
46077,9049,39324,1745120,6116,27912,7,24,122097,14,1194.06,59.70,1253.76,93.84,273.28,525.38,127.04,541.64,426.82,2450981
41630,6434,81707,535997,2287,22624,10,24,125544,2,60.78,0.00,60.78,93.61,52.78,60.17,0.18,0.43,146.39,2450981
59287,2300,54822,890052,4379,47059,7,11,125933,24,719.52,35.97,755.49,25.75,300.72,71.95,278.45,369.12,362.44,2450981
52918,17738,48274,115040,6159,,10,18,126189,,,,3532.99,83.78,1590.96,713.08,2275.38,252.82,,2450981
47942,16042,23000,1330854,974,36341,1,1,136633,12,271.32,13.56,284.88,16.50,219.96,271.32,0.00,0.00,250.02,2450981
55160,2380,71282,1073518,1846,48174,10,18,138416,5,654.20,6.54,660.74,40.79,129.10,196.26,132.80,325.14,176.43,2450981
46196,1310,78961,579435,2273,15064,8,26,140556,15,780.75,70.26,851.01,54.22,279.90,85.88,444.71,250.16,404.38,2450981
38253,12529,16405,720804,6572,26740,2,16,144227,13,1111.24,88.89,1200.13,66.12,88.79,577.84,192.02,341.38,243.80,2450981
50214,9283,13580,78107,234,33561,4,2,145159,37,2597.03,0.00,2597.03,66.06,1495.17,1688.06,808.98,99.99,1561.23,2450981
52618,1993,3992,1122897,3255,25166,2,35,147098,23,37.03,0.00,37.03,57.68,204.70,1.85,28.49,6.69,262.38,2450981
39855,14014,3199,1854443,4794,37098,7,16,147580,3,135.87,12.22,148.09,58.43,70.05,112.77,22.17,0.93,140.70,2450981
54363,17287,16499,61552,5636,12520,1,31,148758,4,275.88,0.00,275.88,76.98,55.16,198.63,59.48,17.77,132.14,2450981
34499,9958,2443,1611302,973,39044,2,29,149604,17,376.89,30.15,407.04,53.71,231.88,263.82,67.84,45.23,315.74,2450981
40280,14764,78257,217795,4160,14925,4,33,150948,2,167.22,8.36,175.58,83.04,81.82,51.83,21.92,93.47,173.22,2450981
58039,5588,35272,653970,4283,38149,7,5,166013,5,149.25,0.00,149.25,55.11,19.75,68.65,70.92,9.68,74.86,2450981
56860,9913,51320,1682335,6648,16114,2,16,169037,7,592.13,35.52,627.65,38.08,103.74,82.89,341.19,168.05,177.34,2450981
50821,10747,56967,279452,1586,27720,10,18,176522,28,1506.96,90.41,1597.37,66.33,887.60,1220.63,134.57,151.76,1044.34,2450981
47116,5263,13742,853554,2509,2711,2,3,177649,23,167.67,15.09,182.76,65.56,29.67,72.09,61.17,34.41,110.32,2450981
50179,4298,50813,141208,664,8567,10,33,177949,26,76.18,1.52,77.70,71.61,0.00,71.60,3.89,0.69,73.13,2450981
45764,937,26849,898258,3698,691,8,9,179662,42,733.32,29.33,762.65,42.67,666.54,410.65,116.16,206.51,738.54,2450981
45277,14146,78952,739639,6681,32123,8,27,189113,4,366.36,7.32,373.68,8.87,84.52,168.52,73.20,124.64,100.71,2450981
