38825,7251,90531,315175,5066,14110,7,35,919,42,41.16,3.29,44.45,2.16,7.14,37.86,3.13,0.17,12.59,2452318
,4267,,1200367,,,7,23,1163,,228.30,,,98.59,28.05,,,,,2452318
29407,15945,42077,1109657,6191,34372,7,12,1858,64,2390.40,215.13,2605.53,73.76,4129.28,1171.29,243.82,975.29,4418.17,2452318
31525,15095,64554,488289,5282,29122,8,33,1950,7,699.09,6.99,706.08,0.61,48.72,426.44,24.53,248.12,56.32,2452318
50556,2133,86787,661825,2209,42240,10,33,5466,71,4621.39,138.64,4760.03,5.89,3520.89,3466.04,589.22,566.13,3665.42,2452318
,9873,64194,,,,,6,6044,,733.50,,,47.98,144.00,220.05,30.80,,250.66,2452318
37502,1189,224,244919,14,662,8,27,6119,63,853.65,51.21,904.86,0.60,109.62,648.77,47.12,157.76,161.43,2452318
53767,3649,68616,1488049,2279,36509,7,16,8761,23,1601.26,144.11,1745.37,73.82,783.61,512.40,838.42,250.44,1001.54,2452318
43640,11,10167,1453460,4474,15935,4,10,10119,6,72.54,0.72,73.26,65.26,232.26,21.76,2.03,48.75,298.24,2452318
34391,4603,10432,1629707,182,37810,8,33,12824,16,326.72,6.53,333.25,18.96,54.40,241.77,16.99,67.96,79.89,2452318
30028,10753,65344,1011359,1869,25532,4,15,12955,47,576.22,0.00,576.22,56.55,245.34,265.06,258.26,52.90,301.89,2452318
44042,5151,51947,1433505,6620,888,10,24,18427,2,100.66,1.00,101.66,27.91,95.86,9.05,42.14,49.47,124.77,2452318
30956,10171,17622,480614,4165,24869,7,19,18620,60,8366.40,167.32,8533.72,52.42,4711.80,2007.93,5531.86,826.61,4931.54,2452318
38063,6195,25620,311305,5736,11814,7,3,18668,79,601.98,48.15,650.13,70.43,88.48,553.82,42.86,5.30,207.06,2452318
,465,,1676790,6502,30214,,3,18781,2,,,2.14,,,0.83,,0.36,48.71,2452318
47952,16947,46874,1818756,2327,27098,2,27,18978,24,241.68,12.08,253.76,67.70,31.44,41.08,130.39,70.21,111.22,2452318
56630,14359,19578,1330304,7061,5018,8,15,21244,86,2666.86,240.01,2906.87,93.87,443.76,2666.86,0.00,0.00,777.64,2452318
33593,17073,7779,405784,6998,3459,7,16,23016,60,5132.40,102.64,5235.04,78.70,70.20,359.26,2959.34,1813.80,251.54,2452318
48982,6771,80029,429706,2660,27661,1,1,23763,36,1344.96,67.24,1412.20,70.34,1261.08,282.44,1041.26,21.26,1398.66,2452318
42766,10281,92811,1135587,4433,43679,1,14,24971,1,12.48,0.87,13.35,50.41,12.48,5.36,4.55,2.57,63.76,2452318
38469,15865,36439,536853,5373,43046,7,29,27031,26,2633.54,26.33,2659.87,59.02,855.92,1185.09,1404.99,43.46,941.27,2452318
50471,13231,75571,137894,229,25764,1,11,27891,37,5847.11,409.29,6256.40,64.41,2983.31,58.47,289.43,5499.21,3457.01,2452318
51742,2713,43078,277305,5628,12304,2,28,29827,6,178.50,0.00,178.50,54.52,182.22,130.30,3.37,44.83,236.74,2452318
51809,14013,36985,1575595,5701,13454,10,6,30449,28,54.88,0.54,55.42,43.27,21.28,28.53,11.06,15.29,65.09,2452318
30546,5719,47175,1858559,3378,26950,4,16,31426,7,781.97,31.27,813.24,47.88,204.75,508.28,202.53,71.16,283.90,2452318
50406,10227,78964,1208902,2923,12191,7,30,31985,71,1323.44,66.17,1389.61,44.08,401.15,1071.98,201.16,50.30,511.40,2452318
48262,16663,90484,282528,5407,17839,7,30,32104,25,733.75,36.68,770.43,60.64,242.00,139.41,285.28,309.06,339.32,2452318
46064,16913,89734,395623,1877,29731,7,1,33640,8,928.08,74.24,1002.32,61.03,380.96,538.28,74.06,315.74,516.23,2452318
46839,1125,66291,1674697,703,32309,8,21,33732,12,148.80,2.97,151.77,53.56,16.08,105.64,3.02,40.14,72.61,2452318
